Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0493.1,Klf1,0.15,109,4.4,15923,4.8,Down,44816.5,0.442126786948221,25,21,3292,3065,Down,0.091504633017575,-0.174610811552253,-0.143099551434288,-1.038556916392254
MA0832.1,Tcf21,0.13,0,0,316,0.1,Down,43550,0.614886279385985,25,0,3292,192,Down,0.397167365331247,-4.884339215766555,-1.576172252409882,-0.401026444060926
MA0122.3,Nkx3-2,0.05,20,0.8,2612,0.8,Up,42580.5,0.764272443402999,25,15,3292,1768,Up,0.553774535630373,-0.807443126513789,0.178428189858338,0.25666701841615
MA0729.1,RARA,0.1,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA0747.1,SP8,0.14,59,2.4,12330,3.7,Down,50241.5,0.056670044923496,25,19,3292,2829,Down,0.152376788058418,-0.302829713085178,-0.168386820048138,-0.817081185135018
MA0790.1,POU4F1,0.09,0,0,271,0.1,Down,43925,0.560753938219793,25,0,3292,222,Down,0.407976089699805,-4.779865770630806,-1.785119142681379,-0.389365288909436
MA0739.1,Hic1,0.08,56,2.2,6588,2,Up,42210,0.824152488702798,25,18,3292,2785,Down,0.094039564197592,-0.352109550414923,-0.221724851855246,-1.026689392169595
MA1130.1,FOSL2::JUN,0.13,25,1,4519,1.4,Down,46276.5,0.282524327430739,25,11,3292,1848,Down,0.232093152141131,-0.990845891435558,-0.316034988957849,-0.634337673120957
MA0908.1,HOXD11,0.09,3,0.1,176,0.1,Up,43998,0.550490705847347,25,3,3292,166,Up,0.131779450982195,-3.585329888993253,1.440518938158724,0.880152306136638
MA0684.2,RUNX3,0.12,97,3.9,12167,3.7,Up,44316.5,0.506823453546654,25,23,3292,3185,Down,0.197542928503792,-0.082750046665767,-0.070172887256183,-0.704338512258162
MA1475.1,CREB3L4(var.2),0.01,2,0.1,70,0,Up,43889,0.565849145448435,25,2,3292,42,Up,0.042536187304398,-4.813037018045154,2.925079541922043,1.371241440311724
MA0802.1,TBR1,0.06,0,0,318,0.1,Down,44987.5,0.421135159505684,25,0,3292,307,Down,0.162201043529483,-4.546475233444385,-2.251900217054221,-0.789946356058043
MA0801.1,MGA,0.05,2,0.1,778,0.2,Down,46429.5,0.268406684154161,25,2,3292,679,Down,0.140592280207252,-2.813567615730309,-1.073859262707648,-0.852038525371929
MA1589.1,ZNF140,0.03,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA0753.2,ZNF740,0.11,14,0.6,2969,0.9,Down,44969,0.423377569532286,25,4,3292,833,Down,0.360390846972702,-2.242214838343322,-0.520571004371723,-0.443226247547932
MA1138.1,FOSL2::JUNB,0.04,0,0,688,0.2,Down,46400,0.271090306105714,25,0,3292,420,Down,0.064510690227079,-4.320715538430114,-2.703419607082763,-1.190368311381284
MA0848.1,FOXO4,0.14,85,3.4,10315,3.1,Up,45010.5,0.418357039858012,25,25,3292,3004,Up,0.162161403807899,-0.066029259305006,0.132058518610013,0.790052504674044
MA0150.2,Nfe2l2,0.1,3,0.1,173,0.1,Up,44013.5,0.548323487690842,25,3,3292,165,Up,0.130071652131045,-3.589675369125275,1.449209898422768,0.885817343442494
MA0721.1,UNCX,0.14,328,13.1,41807,12.7,Up,41506.5,0.940427201219355,25,23,3292,3212,Down,0.125725710910025,-0.076661738234566,-0.082349504118584,-0.900575900002695
MA0068.2,PAX4,0.04,16,0.6,1414,0.4,Up,45531.5,0.358361397752746,25,8,3292,746,Up,0.33515064685953,-1.862965887865246,0.556006774288179,0.474759938056759
MA0161.2,NFIC,0.11,11,0.4,1772,0.5,Down,44662,0.461597430673612,25,8,3292,1335,Down,0.421572822694,-1.443382982614961,-0.28315903621239,-0.37512739431939
MA0816.1,Ascl2,0.01,1,0,138,0,Down,41456.5,0.948770003707918,25,1,3292,106,Up,0.560789077925477,-4.518860473084189,0.862795263667699,0.251200453391768
MA1147.1,NR4A2::RXRA,0.13,5,0.2,317,0.1,Up,45617.5,0.349005498658189,25,5,3292,297,Up,0.070667909186827,-2.840607795141385,1.255228143614373,1.150777757730928
MA0745.2,SNAI2,0.09,37,1.5,3951,1.2,Up,45487,0.363263888706795,25,20,3292,2191,Up,0.202014523920626,-0.451069049486317,0.27239142426581,0.694617405643315
MA1629.1,Zic2,0.08,3,0.1,687,0.2,Down,45194,0.396581712403632,25,2,3292,605,Down,0.295150633555005,-2.896740911266841,-0.907512671634585,-0.52995628020783
MA0815.1,TFAP2C(var.3),0.1,24,1,2374,0.7,Up,47393.5,0.190594607801195,25,13,3292,1245,Up,0.152543963219554,-1.159998129355534,0.484920579095013,0.816604974467408
MA1487.1,FOXE1,0.07,1,0,527,0.2,Down,45475,0.364593059960074,25,1,3292,476,Down,0.245022470764043,-3.438049081242137,-1.298827520016405,-0.610794085099454
MA0847.2,FOXD2,0.05,3,0.1,178,0.1,Up,43929,0.560189178305721,25,3,3292,172,Up,0.142199156816819,-3.559792796696119,1.389444753564454,0.84710297878831
MA0056.2,MZF1,0.06,7,0.3,2748,0.8,Down,54492.5,0.005158235082308,25,6,3292,1760,Down,0.004064243201938,-1.437591918555575,-1.068787410549658,-2.391020312018517
MA0872.1,TFAP2A(var.3),0.04,11,0.4,638,0.2,Up,45485,0.363485206426858,25,5,3292,315,Up,0.086189495041156,-2.798232626747763,1.17047780682713,1.064545663684282
MA1152.1,SOX15,0.03,24,1,2174,0.7,Up,48237,0.13737313459618,25,15,3292,1495,Up,0.161407854393734,-0.928392280804573,0.420326498439904,0.792075335556573
MA0646.1,GCM1,0.1,6,0.2,301,0.1,Up,47475.5,0.184835803177595,25,6,3292,279,Up,0.016668833407746,-2.765124438065546,1.586277628470283,1.778094793831702
MA0017.2,NR2F1,0.01,3,0.1,77,0,Up,45125.5,0.404629153898354,25,3,3292,77,Up,0.021206962513814,-4.136956869891765,2.543772899955748,1.673521531292829
MA0906.1,HOXC12,0.1,2,0.1,115,0,Up,43085,0.685012137645012,25,2,3292,108,Up,0.200311471084999,-4.136956869891765,1.572919245615265,0.698294179581769
MA0811.1,TFAP2B,0.04,9,0.4,557,0.2,Up,47454,0.186333129336542,25,7,3292,415,Up,0.03179499983426,-2.375898902368255,1.220728312010555,1.497641172944248
MA1467.1,ATOH1(var.2),0.12,22,0.9,2393,0.7,Up,45852,0.324291063875793,25,13,3292,1256,Up,0.214072538859911,-1.153655304535624,0.472234929455194,0.669439040255866
MA0693.2,VDR,0.05,17,0.7,3754,1.1,Down,50179,0.058391754140691,25,12,3292,2127,Down,0.094729997284134,-0.829296730383661,-0.398544843626219,-1.023512475145836
MA0033.2,FOXL1,0.05,28,1.1,3737,1.1,Down,43547,0.615328478702422,25,13,3292,2030,Down,0.409275038904644,-0.807443126513789,-0.220189426588476,-0.387984741542224
MA0864.2,E2F2,0.11,6,0.2,1976,0.6,Down,48730.5,0.112038528956908,25,3,3292,1025,Down,0.04853288278856,-2.273963184288958,-1.182214471249867,-1.313963911405087
MA0062.3,GABPA,0.12,14,0.6,3308,1,Down,51383.5,0.031933338384945,25,10,3292,2030,Down,0.037212843647593,-0.988728166206143,-0.582759505973184,-1.429307141769086
MA1634.1,BATF,0.01,0,0,338,0.1,Down,45087.5,0.409135240341042,25,0,3292,315,Down,0.163452405793868,-4.527948436066413,-2.288953811810168,-0.786608682821071
MA0776.1,MYBL1,0.12,7,0.3,353,0.1,Up,46170.5,0.292595346577239,25,5,3292,260,Up,0.044276738175726,-2.936410943099784,1.446834439531171,1.353824380667333
MA0615.1,Gmeb1,0.11,60,2.4,9742,3,Down,46403,0.270816558662658,25,16,3292,2436,Down,0.257485145061299,-0.531202220282302,-0.193658004661481,-0.589247821395613
MA0805.1,TBX1,0.1,6,0.2,1479,0.4,Down,46758,0.23975373597264,25,6,3292,1178,Down,0.295306003727323,-1.727108652862057,-0.489753941936694,-0.529727723508534
MA0703.2,LMX1B,0.02,0,0,795,0.2,Down,47200,0.20470553989953,25,0,3292,484,Down,0.040509006166334,-4.218520105850145,-2.9078104722427,-1.392448411513313
MA1519.1,LHX5,0.02,20,0.8,3408,1,Down,44008.5,0.549022129625668,25,7,3292,1178,Down,0.531467248709259,-1.623883214128343,-0.283303064469268,-0.274523493404274
MA0490.2,JUNB,0.08,0,0,472,0.1,Down,45275,0.387191436088061,25,0,3292,330,Down,0.167655566449679,-4.494443302803841,-2.35596407833531,-0.775582022681051
MA0605.2,ATF3,0.02,4,0.2,38,0,Up,44204.5,0.521968819492398,25,2,3292,19,Up,0.010492509341748,-5.37503137668288,4.049068259197496,1.979120635452881
MA1646.1,OSR2,0.09,12,0.5,2348,0.7,Down,47296.5,0.197576120370686,25,9,3292,1670,Down,0.162592789015309,-1.201700643168408,-0.445594370719004,-0.788898719260429
MA0108.2,TBP,0.03,16,0.6,1570,0.5,Up,46488,0.263139042571826,25,12,3292,1137,Up,0.204250113781654,-1.280943023683613,0.504747742973685,0.68983769286296
MA0887.1,EVX1,0.03,60,2.4,10025,3,Down,47140,0.209231635827795,25,17,3292,2688,Down,0.113923609599581,-0.417762146947469,-0.25076035615812,-0.94338626313537
MA0909.2,HOXD13,0.09,13,0.5,551,0.2,Up,50032.5,0.062598222990675,25,9,3292,501,Up,0.009116760850082,-2.069679831529803,1.290364006003786,2.040159437418423
MA0058.3,MAX,0.02,8,0.3,2268,0.7,Down,46231.5,0.286770689556784,25,4,3292,903,Down,0.262185698182432,-2.18404363740423,-0.636913406249906,-0.58139100208092
MA0100.3,MYB,0.01,21,0.8,2819,0.9,Down,43071.5,0.68709301280589,25,12,3292,1890,Down,0.417780856809561,-0.914492371676707,-0.228153561040129,-0.379051463763188
MA0890.1,GBX2,0.07,117,4.7,14108,4.3,Up,42465,0.782807019357019,25,21,3292,2892,Down,0.53579947256256,-0.216513534209211,-0.059294106120373,-0.270997718244202
MA0823.1,HEY1,0.15,30,1.2,5502,1.7,Down,48005.5,0.150685200014131,25,13,3292,2150,Down,0.205057351572091,-0.766024574503627,-0.3030265306088,-0.688124656076765
MA0507.1,POU2F2,0.1,14,0.6,857,0.3,Up,50617.5,0.047181441150235,25,11,3292,728,Up,0.014301350188259,-1.662522974496924,1.027319177164882,1.844622958924466
MA0652.1,IRF8,0.09,0,0,8,0,Down,41250,0.983275206322924,25,0,3292,8,Down,0.99999999998718,-7.134965112932517,2.925079541922041,0.000000000005567
MA1529.1,NHLH2,0.11,0,0,154,0,Down,42812.5,0.727457853158048,25,0,3292,133,Down,0.623170212920023,-5.148348567713909,-1.048153548515173,-0.20539331379768
MA1101.2,BACH2,0.14,0,0,704,0.2,Down,45937.5,0.315570731501188,25,0,3292,383,Down,0.106074242449613,-4.38715514980622,-2.570540384330553,-0.97439006115105
MA0725.1,VSX1,0,2,0.1,166,0.1,Up,42493.5,0.778221629630468,25,2,3292,155,Up,0.333087262753483,-3.877347101048704,1.053699707929141,0.477441974398712
MA0620.3,MITF,0.13,8,0.3,1960,0.6,Down,46126.5,0.296845724720183,25,3,3292,808,Down,0.167975693606178,-2.445467090792053,-0.839206658243676,-0.774753556943311
MA0770.1,HSF2,0.12,6,0.2,359,0.1,Up,45408.5,0.372013851979219,25,5,3292,324,Up,0.094603076211475,-2.777943390239468,1.129899333810541,1.024094741400029
MA0879.1,Dlx1,0,1,0,9,0,Up,42683.5,0.747856573816619,25,1,3292,9,Up,0.072959472585241,-6.262251526475316,4.349577370449952,1.136918314127932
MA0851.1,Foxj3,0.12,26,1,3761,1.1,Down,46862.5,0.231108284497196,25,9,3292,1929,Down,0.025490989841423,-1.097727112565266,-0.653541431925288,-1.59361330010071
MA1647.1,PRDM4,0.09,28,1.1,3588,1.1,Up,43365,0.64241171554798,25,19,3292,2169,Up,0.397088611082124,-0.494421988718191,0.214797731217887,0.401112568778772
MA0596.1,SREBF2,0.15,37,1.5,5528,1.7,Down,44430,0.491714192216411,25,17,3292,2639,Down,0.133995231254991,-0.431030549749889,-0.224223550553281,-0.872910657429935
MA0644.1,ESX1,0,1,0,7,0,Up,42708.5,0.743889003738708,25,1,3292,7,Up,0.058789079529334,-6.432769985392849,4.690614288285019,1.230703339580615
MA0642.1,EN2,0.14,352,14.1,45933,14,Up,41845,0.884164109603793,25,23,3292,3234,Down,0.074000465884832,-0.071738609011815,-0.092195762564087,-1.130765546072065
MA0668.1,NEUROD2,0.14,4,0.2,2157,0.7,Down,49364,0.085088147131814,25,2,3292,912,Down,0.024819123717161,-2.600892111786634,-1.499210270594999,-1.605213556097549
MA0743.2,SCRT1,0.09,4,0.2,467,0.1,Up,42360.5,0.799683621625525,25,4,3292,423,Up,0.55346939283828,-2.730624953170431,0.456249225282495,0.256906390844837
MA0726.1,VSX2,0.01,5,0.2,580,0.2,Up,43492.5,0.623385967061011,25,5,3292,448,Up,0.374358155011517,-2.544498636779407,0.663009826890418,0.426712701769479
MA1653.1,ZNF148,0.14,33,1.3,6055,1.8,Down,48895.5,0.104442898888397,25,12,3292,2396,Down,0.011064254885902,-0.743411826360842,-0.570314651671857,-1.956077827994054
MA1578.1,VEZF1,0.1,177,7.1,25427,7.7,Down,44589,0.470961171470812,25,21,3292,3124,Down,0.037613017213858,-0.160859343825736,-0.170602486887324,-1.424661827259034
MA0442.2,SOX10,0.02,37,1.5,4401,1.3,Up,45711,0.339011406804914,25,21,3292,2305,Up,0.186343278655066,-0.380132181000673,0.267943187462552,0.729686267496455
MA1545.1,OVOL2,0.03,5,0.2,324,0.1,Up,44037.5,0.544976131903584,25,4,3292,305,Up,0.284808686022935,-2.966219747927165,0.927438814795964,0.545446769830453
MA1539.1,NR2F6(var.3),0.08,1,0,7,0,Up,42732.5,0.74008652083544,25,1,3292,5,Up,0.044410874239764,-6.656499473878459,5.13807326525624,1.352510677540841
MA0145.3,TFCP2,0.02,3,0.1,20,0,Up,44279.5,0.511801157247322,25,2,3292,13,Up,0.005393392678992,-5.640288735032271,4.579582975896275,2.268137958701069
MA0623.2,NEUROG1,0.1,4,0.2,1828,0.6,Down,47568.5,0.178461463710617,25,2,3292,767,Down,0.093168234012737,-2.725721015985234,-1.249552462197798,-1.030732136407519
MA0870.1,Sox1,0.04,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA0891.1,GSC2,0.08,50,2,7725,2.3,Down,44427,0.492110421289638,25,24,3292,2781,Up,0.161425362165132,-0.150517916373276,0.185604837033977,0.792028230561635
MA1592.1,ZNF274,0.1,3,0.1,202,0.1,Up,43629,0.603292436120378,25,3,3292,196,Up,0.18652512774259,-3.465826321399581,1.201511802971379,0.729262653909693
MA0146.2,Zfx,0.04,25,1,3675,1.1,Down,46569,0.25596386154859,25,11,3292,1933,Down,0.155608292834755,-0.958416030987776,-0.380894709853413,-0.80796726186816
MA1643.1,NFIB,0.12,2,0.1,168,0.1,Up,41564,0.930841110308048,25,1,3292,100,Up,0.539717530261674,-4.560689437607643,0.946453192714609,0.267833475630787
MA0857.1,Rarb,0.14,0,0,8,0,Down,41250,0.983275206322924,25,0,3292,8,Down,0.99999999998718,-7.134965112932517,2.925079541922041,0.000000000005567
MA1141.1,FOS::JUND,0.04,0,0,374,0.1,Down,45425,0.370163923622335,25,0,3292,342,Down,0.102624677030071,-4.468716444633742,-2.407417794675508,-0.988748196637704
MA0687.1,SPIC,0.12,11,0.4,1241,0.4,Up,44375,0.499005523872907,25,10,3292,1025,Up,0.386574417246612,-1.48148193392838,0.402748029471289,0.412766890132231
MA1124.1,ZNF24,0.07,1,0,107,0,Up,41859.5,0.881764975561625,25,1,3292,74,Up,0.43665395637063,-4.776631022966028,1.378336363431376,0.359862600495434
MA0876.1,BSX,0.05,135,5.4,19006,5.8,Down,42658,0.751910386537685,25,22,3292,3080,Down,0.218009732275403,-0.138295575235508,-0.084553340812625,-0.661524118417596
MA0136.2,ELF5,0.1,134,5.4,18074,5.5,Down,41634.5,0.919101549009458,25,23,3292,3268,Down,0.015869148308696,-0.064195616800336,-0.107281746987045,-1.799446381043464
MA0799.1,RFX4,0.14,3,0.1,344,0.1,Up,42541.5,0.770516370724498,25,3,3292,277,Up,0.463719261771404,-3.216847091910149,0.703553343992517,0.333744864191982
MA0777.1,MYBL2,0.1,1,0,33,0,Up,42491.5,0.778543161609218,25,1,3292,24,Up,0.172897941339577,-5.578860361139505,2.982795039778329,0.762210177750857
MA0515.1,Sox6,0.04,13,0.5,931,0.3,Up,49498,0.080120464846854,25,11,3292,791,Up,0.031650940824566,-1.602692785460589,0.907658799092213,1.499613376046473
MA1547.1,PITX2,0.01,7,0.3,1740,0.5,Down,47056,0.215689306403305,25,7,3292,1294,Down,0.3064772850746,-1.556161610803371,-0.418746271119211,-0.513601708200463
MA0888.1,EVX2,0.02,35,1.4,6149,1.9,Down,46715,0.243376598053057,25,13,3292,2209,Down,0.134140171764773,-0.746500674597449,-0.342074330421156,-0.872441141886486
MA0131.2,HINFP,0.01,2,0.1,41,0,Up,43929.5,0.560118602704034,25,2,3292,41,Up,0.040788477566102,-4.830212770440543,2.959431046712819,1.389462504464226
MA1607.1,Foxl2,0.12,18,0.7,1728,0.5,Up,46200,0.289768656751408,25,12,3292,1238,Up,0.304590796510648,-1.219579362047142,0.382020419700743,0.516283223406497
MA1478.1,DMRTA2,0.09,59,2.4,9025,2.7,Down,44933.5,0.427700090326343,25,20,3292,2959,Down,0.1708427553241,-0.234351660526287,-0.16104335365425,-0.767403432958144
MA1494.1,HNF4A(var.2),0.09,0,0,8,0,Down,41250,0.983275206322924,25,0,3292,8,Down,0.99999999998718,-7.134965112932517,2.925079541922041,0.000000000005567
MA0502.2,NFYB,0.14,24,1,2305,0.7,Up,48021,0.149764251042188,25,15,3292,1517,Up,0.226367670110799,-0.917857977792726,0.399257892416212,0.645185599105146
MA1594.1,ZNF382,0.12,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA0518.1,Stat4,0.13,44,1.8,8556,2.6,Down,51824.5,0.025241232412355,25,17,3292,2863,Down,0.011900964688025,-0.372273081022656,-0.341738488007746,-1.92441783342215
MA0098.3,ETS1,0.07,1,0,872,0.3,Down,48351,0.131160220001019,25,1,3292,702,Down,0.044779911063779,-3.158038075642964,-1.858849531214751,-1.348916773297146
MA0482.2,GATA4,0.1,8,0.3,1517,0.5,Down,45633.5,0.347282136527505,25,6,3292,1169,Down,0.295651105504596,-1.732638601310927,-0.478694045038954,-0.529220492739125
MA0508.3,PRDM1,0.11,22,0.9,2229,0.7,Up,47678.5,0.171134803961049,25,16,3292,1582,Up,0.158385669086046,-0.842504581720608,0.428946718215131,0.800284116423369
MA0073.1,RREB1,0.15,4,0.2,414,0.1,Up,41657.5,0.915275307282813,25,3,3292,363,Up,0.751344752713946,-3.022113295569087,0.314085751310391,0.124160742295779
MA1580.1,ZBTB32,0.11,13,0.5,1338,0.4,Up,45789,0.330816031395087,25,11,3292,1055,Up,0.203605779254089,-1.395060123855602,0.492393475882238,0.691209898916128
MA0854.1,Alx1,0.09,12,0.5,2752,0.8,Down,46091,0.300304959825223,25,5,3292,1045,Down,0.281037590669502,-1.933992050944248,-0.558003344779901,-0.551235586399299
MA0003.4,TFAP2A,0.05,11,0.4,1489,0.5,Down,45166,0.399859438420564,25,6,3292,1146,Down,0.298328013648479,-1.746966354696743,-0.450038538267321,-0.525305963527915
MA1523.1,MSANTD3,0.04,17,0.7,1970,0.6,Up,46025.5,0.306757756566121,25,15,3292,1443,Up,0.110393144048996,-0.953920682246258,0.471383301323274,0.957057897568289
MA1597.1,ZNF528,0.09,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA1128.1,FOSL1::JUN,0.12,15,0.6,2867,0.9,Down,46265,0.283605432380273,25,8,3292,1481,Down,0.228718348195489,-1.368543657451875,-0.432837686538562,-0.64069899411463
MA0663.1,MLX,0.14,0,0,1166,0.4,Down,48037.5,0.148788610920885,25,0,3292,551,Down,0.014938992966914,-4.125087995761994,-3.094674692419002,-1.825678677196184
MA0151.1,Arid3a,0.09,252,10.1,33236,10.1,Down,42102,0.841818974887913,25,23,3292,3193,Down,0.175615639259243,-0.080940740132142,-0.073791500323432,-0.755436811086225
MA0704.1,Lhx4,0.15,229,9.2,28994,8.8,Up,41425,0.954028912859516,25,23,3292,3146,Down,0.30764589017196,-0.091635993932842,-0.052400992722033,-0.511948882258259
MA1540.1,NR5A1,0.1,36,1.4,5090,1.5,Down,46409,0.270269632285093,25,17,3292,2527,Down,0.340539851557208,-0.462307336690014,-0.161669976673029,-0.467832057617099
MA0512.2,Rxra,0.01,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA0850.1,FOXP3,0.11,77,3.1,9892,3,Up,41376,0.962213333872131,25,25,3292,2967,Up,0.165992492767954,-0.074967705307304,0.149935410614608,0.779911553063424
MA0709.1,Msx3,0,2,0.1,166,0.1,Up,42378.5,0.796769729196269,25,2,3292,165,Up,0.36110801990706,-3.832388782710396,0.963783071252526,0.442362866148903
MA1638.1,HAND2,0.01,32,1.3,3788,1.2,Up,46023,0.307005852905667,25,19,3292,2166,Up,0.397200155025937,-0.495420163490628,0.216794080762761,0.400990590672891
MA0157.2,FOXO3,0.14,30,1.2,3296,1,Up,45666.5,0.343744835241229,25,18,3292,1935,Up,0.22272822491373,-0.614724554597056,0.30350515650902,0.652224744135389
MA0102.4,CEBPA,0.08,0,0,266,0.1,Down,44312.5,0.507360354297927,25,0,3292,253,Down,0.254609534509679,-4.685775565056017,-1.973299553830959,-0.594125337102594
MA0834.1,ATF7,0.04,2,0.1,23,0,Up,44200.5,0.522513997651702,25,2,3292,19,Up,0.010492509341748,-5.37503137668288,4.049068259197496,1.979120635452881
MA1648.1,TCF12(var.2),0.13,66,2.6,8169,2.5,Up,43059,0.689021865581569,25,19,3292,2835,Down,0.14763165509991,-0.301301703644389,-0.171442838929717,-0.830820511339336
MA1602.1,ZSCAN29,0.09,4,0.2,209,0.1,Up,43717.5,0.590422492120148,25,3,3292,196,Up,0.18652512774259,-3.465826321399581,1.201511802971379,0.729262653909693
MA0080.5,SPI1,0.13,6,0.2,755,0.2,Up,42514.5,0.774847845864276,25,6,3292,661,Up,0.617449595286982,-2.143678001347802,0.343384755034796,0.209398489699394
MA0500.2,MYOG,0.03,54,2.2,6324,1.9,Up,44669,0.460705033705223,25,16,3292,1960,Up,0.68888573410991,-0.687996510620165,0.119930576014245,0.161852808804967
MA1577.1,TLX2,0.03,120,4.8,14120,4.3,Up,42828.5,0.724940851297123,25,21,3292,2893,Down,0.535103180623164,-0.216264191821507,-0.059792790895781,-0.271562467596136
MA0619.1,LIN54,0.13,258,10.3,34936,10.6,Down,41459.5,0.948269267968431,25,23,3292,3134,Down,0.341525772214849,-0.094392300501007,-0.046888379585703,-0.466576518019427
MA0155.1,INSM1,0.11,13,0.5,2170,0.7,Down,45924.5,0.316886608374994,25,8,3292,1473,Down,0.230031370907245,-1.372449440370517,-0.42502612070128,-0.638212932317822
MA0817.1,BHLHE23,0.15,5,0.2,1790,0.5,Down,46683,0.246097530805456,25,3,3292,809,Down,0.167818775633815,-2.444575437377601,-0.84098996507258,-0.775159451743325
MA0758.1,E2F7,0.11,1,0,9,0,Up,42683.5,0.747856573816619,25,1,3292,9,Up,0.072959472585241,-6.262251526475316,4.349577370449952,1.136918314127932
MA1569.1,TFAP2E,0.11,226,9,29622,9,Up,44026.5,0.546509076418126,25,22,3292,3103,Down,0.173198249636433,-0.132929770102266,-0.09528495107911,-0.761456501331833
MA0635.1,BARHL2,0.15,289,11.6,34115,10.4,Up,46281.5,0.282055154341473,25,24,3292,3269,Down,0.16657066121034,-0.033914457526772,-0.04760208065903,-0.778401490303251
MA0828.1,SREBF2(var.2),0.15,0,0,673,0.2,Down,45650,0.345510600439839,25,0,3292,360,Down,0.102500685842878,-4.431768808937275,-2.481313066068441,-0.989273228688415
MA0910.2,HOXD8,0.12,253,10.1,32917,10,Up,41214.5,0.989212046697199,25,23,3292,3199,Down,0.15947962445778,-0.079586732188004,-0.076499516211709,-0.797294795683998
MA0861.1,TP73,0.12,2,0.1,172,0.1,Up,42651.5,0.752944812047339,25,2,3292,141,Up,0.293455713457166,-3.945403364698064,1.189812235227862,0.532457430540373
MA0649.1,HEY2,0.13,11,0.4,2665,0.8,Down,46228.5,0.287055304606627,25,6,3292,1148,Down,0.297992543550556,-1.745709103798178,-0.452553040064451,-0.525794602820935
MA0866.1,SOX21,0.06,0,0,2,0,Down,41175,0.995818514484677,25,0,3292,2,Down,0.999999999988952,-8.017732486114005,4.690614288285018,0.000000000004798
MA1472.1,BHLHA15(var.2),0.01,3,0.1,486,0.1,Down,42078,0.845756031678228,25,3,3292,301,Up,0.495076354192413,-3.157011976578842,0.583883113329901,0.305327815920568
MA0810.1,TFAP2A(var.2),0.15,198,7.9,25674,7.8,Up,43406,0.636267203002977,25,20,3292,3081,Down,0.020319624740055,-0.20521199336434,-0.219322687978145,-1.692084316802889
MA0613.1,FOXG1,0.06,20,0.8,3006,0.9,Down,46755.5,0.239963320824171,25,10,3292,1798,Down,0.161196783936136,-1.076248600100616,-0.407718638184239,-0.792643627125983
MA1143.1,FOSL1::JUND(var.2),0.03,2,0.1,50,0,Up,43875.5,0.567765562975663,25,2,3292,45,Up,0.047945846281769,-4.763835166014657,2.826675837861047,1.31924901133056
MA0610.1,DMRT3,0.12,59,2.4,8633,2.6,Down,42808.5,0.728087564580827,25,20,3292,2966,Down,0.096531152589522,-0.232647497518648,-0.164451679669527,-1.015332508268809
MA0727.1,NR3C2,0.15,4,0.2,568,0.2,Down,42102,0.841818974887913,25,4,3292,432,Up,0.561153785402032,-2.715455871574486,0.425911062090607,0.250918103095095
MA0103.3,ZEB1,0.01,44,1.8,5003,1.5,Up,41818,0.88863427776529,25,19,3292,2399,Up,0.824842598215343,-0.421736375268465,0.069426504318436,0.083628918417869
MA0594.2,HOXA9,0.08,16,0.6,2809,0.9,Down,46121.5,0.297331321967788,25,11,3292,1772,Down,0.421268828679028,-1.02113059946574,-0.255465572897485,-0.375440674824082
MA0711.1,OTX1,0.06,50,2,7732,2.3,Down,44438.5,0.490592473693207,25,24,3292,2782,Up,0.161347302740403,-0.150258625385421,0.185086255058268,0.792238290345298
MA0601.1,Arid3b,0.15,102,4.1,15045,4.6,Down,43413,0.635220621166421,25,20,3292,2911,Down,0.202296784747962,-0.246147079531234,-0.137452515644355,-0.69401101973693
MA1515.1,KLF2,0.1,184,7.4,28353,8.6,Down,44654.5,0.462554640677258,25,21,3292,3116,Down,0.04338377886098,-0.162708657501195,-0.166903859536405,-1.362672622285052
MA1135.1,FOSB::JUNB,0.04,1,0,649,0.2,Down,45128,0.404333745178165,25,1,3292,443,Down,0.239751918089444,-3.489820136046576,-1.195285410407527,-0.620237909653319
MA0510.2,RFX5,0.09,3,0.1,70,0,Up,43877,0.567552474361315,25,2,3292,45,Up,0.047945846281769,-4.763835166014657,2.826675837861047,1.31924901133056
MA0831.2,TFE3,0.05,0,0,687,0.2,Down,47225,0.202840831098924,25,0,3292,486,Down,0.040675234726581,-4.21554853616713,-2.91375361160873,-1.390669932179314
