Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0067.1,Pax2,0,0,0,166,0.1,Down,67275,0.603451101805462,39,0,3291,159,Down,0.259707756223119,-5.335448808415361,-1.936663879523485,-0.585515079887061
MA1471.1,BARX2,0.11,65,1.7,5638,1.7,Down,73405,0.121999015486896,39,19,3291,2203,Down,0.02477672926978,-0.798663415227953,-0.439430228173803,-1.605956024587819
MA1642.1,NEUROG2(var.2),0.01,7,0.2,831,0.3,Down,68187.5,0.501379811808446,39,6,3291,714,Down,0.435359417223831,-2.403540155679341,-0.39960174871334,-0.361152056914565
MA0597.1,THAP1,0.01,18,0.5,1281,0.4,Up,71060,0.248678038251419,39,17,3291,1006,Up,0.083222895130348,-1.441947878364642,0.534900294265011,1.079757180188536
MA0885.1,Dlx2,0.01,75,1.9,5637,1.7,Up,65759,0.790655018677672,39,21,3291,2028,Down,0.32515549057869,-0.78792394434361,-0.179184098262791,-0.487908908093435
MA0647.1,GRHL1,0.1,1,0,339,0.1,Down,67440.5,0.584261109964078,39,1,3291,250,Down,0.361482825781957,-4.217340468339613,-1.002955558232668,-0.441912331413176
MA1655.1,ZNF341,0.08,48,1.2,3310,1,Up,71231.5,0.237087236435014,39,28,3291,2050,Up,0.248112169760034,-0.576830094051816,0.21187872007891,0.605351933309382
MA1485.1,FERD3L,0.12,10,0.3,582,0.2,Up,69255.5,0.394631438162202,39,7,3291,311,Up,0.092007869749916,-2.899165640981535,1.004550976825901,1.036175024363241
MA0900.2,HOXA2,0,2,0.1,91,0,Up,65709.5,0.797049764760679,39,2,3291,90,Up,0.293200516466119,-4.583268124312512,1.202830942045541,0.532835269030268
MA0894.1,HESX1,0.05,123,3.2,9823,3,Up,67987,0.522998976009349,39,29,3291,2674,Down,0.300728354969356,-0.360306846443799,-0.121661704742926,-0.521825621363535
MA0672.1,NKX2-3,0.04,30,0.8,3355,1,Down,72792.5,0.148789148463244,39,20,3291,2062,Down,0.182276143008099,-0.810289910978483,-0.271877665161073,-0.739270169732016
MA0593.1,FOXP2,0.15,94,2.4,7736,2.4,Up,64307.5,0.982222821714104,39,31,3291,2821,Down,0.253350498730579,-0.274391836425661,-0.104217976503051,-0.59627823644643
MA0052.4,MEF2A,0.15,74,1.9,7023,2.1,Down,71912.5,0.194841037267568,39,24,3291,2422,Down,0.100752853833845,-0.565659718088969,-0.246822371945851,-0.996742643581515
MA0463.2,BCL6,0.11,3,0.1,100,0,Up,67233,0.608365786051579,39,3,3291,96,Up,0.108047493047069,-4.294249135634953,1.595646619030908,0.966385305305082
MA0462.2,BATF::JUN,0.13,69,1.8,5118,1.6,Up,65448,0.831048856335925,39,28,3291,2080,Up,0.317799560067268,-0.566352821693045,0.190924175361367,0.497846708325902
MA1537.1,NR2F1(var.2),0.14,0,0,86,0,Down,65812.5,0.783759350445698,39,0,3291,84,Down,0.625151329956569,-5.793715397156703,-1.0201307020408,-0.204014840560195
MA1514.1,KLF17,0.06,0,0,287,0.1,Down,69420,0.379505440984751,39,0,3291,269,Down,0.070647529569066,-4.957084383921543,-2.693392728511121,-1.150903020132211
MA0612.2,EMX1,0.1,114,2.9,8558,2.6,Up,65050,0.883386655332091,39,27,3291,2548,Down,0.247350637255448,-0.445758939582777,-0.153324190139333,-0.606686966414949
MA0115.1,NR1H2::RXRA,0.13,0,0,14,0,Down,64447.5,0.96351970216141,39,0,3291,14,Down,0.999999999994256,-7.065164617734009,1.522767739113813,0.000000000002494
MA1112.2,NR4A1,0.1,16,0.4,1761,0.5,Down,71537,0.217396461091783,39,11,3291,1348,Down,0.139402094209764,-1.533804234151487,-0.492829115937207,-0.855730701869913
MA0696.1,ZIC1,0.15,7,0.2,601,0.2,Down,65519.5,0.821718393997954,39,7,3291,507,Up,0.655029887495196,-2.547077811457267,0.300375317777364,0.183738883705753
MA1104.2,GATA6,0.06,4,0.1,689,0.2,Down,69635.5,0.360237924159031,39,4,3291,610,Down,0.217624691094663,-2.782268872082937,-0.703173749303706,-0.662291832329424
MA0059.1,MAX::MYC,0.03,1,0,53,0,Up,64824.5,0.913283290554983,39,1,3291,51,Up,0.460639843409084,-5.358423601345607,1.279210707779322,0.336638500100984
MA0035.4,GATA1,0.12,47,1.2,4759,1.4,Down,72960,0.141052240882915,39,24,3291,2406,Down,0.144675291779069,-0.570439839257755,-0.23726212960828,-0.839605633084603
MA0862.1,GMEB2,0.15,67,1.7,7021,2.1,Down,73224,0.129490715706039,39,19,3291,2231,Down,0.015298348538447,-0.789554960240743,-0.457647138148223,-1.815355448878485
MA0477.2,FOSL1,0.02,2,0.1,61,0,Up,66351,0.715379258368221,39,2,3291,57,Up,0.151029190465051,-4.910446042381926,1.857186778184371,0.820939105470368
MA0474.2,ERG,0.12,22,0.6,3428,1,Down,80556.5,0.006059061388307,39,13,3291,1874,Down,0.005028449156521,-1.180566309072016,-0.736653873883238,-2.298565936736594
MA1154.1,ZNF282,0.14,6,0.2,155,0,Up,71107.5,0.245428788044429,39,6,3291,150,Up,0.008670625920283,-3.527125417847398,1.847568775622775,2.061949550284671
MA0050.2,IRF1,0.07,2,0.1,160,0,Up,64493.5,0.957378267015081,39,2,3291,152,Up,0.701308231933943,-4.206858351628989,0.450011396678498,0.154091063336346
MA1111.1,NR2F2,0.09,41,1.1,3428,1,Up,66892.5,0.648849033398367,39,21,3291,2052,Down,0.319104087948912,-0.779439484614163,-0.196153017721685,-0.496067632151577
MA0718.1,RAX,0.04,134,3.4,10414,3.2,Up,67346,0.595183813312999,39,29,3291,2678,Down,0.299040459622902,-0.359228800257055,-0.123817797116414,-0.52427004845743
MA1650.1,ZBTB14,0.09,20,0.5,1476,0.4,Up,68473,0.471431595662907,39,15,3291,1035,Up,0.386432643441074,-1.509001040994101,0.318833206407747,0.412926194193592
MA0907.1,HOXC13,0.13,14,0.4,734,0.2,Up,74186.5,0.09347088292027,39,14,3291,636,Up,0.014134658333566,-1.90815626578333,0.924713025467599,1.849714684920505
MA0691.1,TFAP4,0.12,110,2.8,6332,1.9,Up,76124,0.045288339707003,39,28,3291,1963,Up,0.140745728550481,-0.608104166882226,0.274426865739729,0.851564776548411
MA1118.1,SIX1,0.15,24,0.6,2336,0.7,Down,69168,0.40282366726846,39,16,3291,1631,Down,0.335042326543366,-1.135966419572636,-0.246840418492027,-0.474900324237648
MA1123.2,TWIST1,0.01,4,0.1,233,0.1,Up,66429,0.705646801638615,39,4,3291,221,Up,0.332415066624837,-3.51361117029913,0.759510847128678,0.478319300159475
MA1150.1,RORB,0.01,3,0.1,37,0,Up,66762.5,0.664591943144335,39,2,3291,37,Up,0.075500968654671,-5.218781722606174,2.473858138632866,1.122047476467766
MA1114.1,PBX3,0.02,1,0,38,0,Up,65079,0.879552966031138,39,1,3291,38,Up,0.370047057189814,-5.568280594589766,1.698924694267638,0.431743045180585
MA0669.1,NEUROG2,0.04,4,0.1,85,0,Up,67706,0.554083703866458,39,3,3291,73,Up,0.058066755902006,-4.490641481850811,1.988431311462624,1.236072436636091
MA1120.1,SOX13,0.13,66,1.7,6280,1.9,Down,69978,0.33090492582014,39,27,3291,2568,Down,0.179290996682485,-0.440120079361986,-0.164601910580915,-0.746441518520857
MA0902.2,HOXB2,0.05,85,2.2,7198,2.2,Down,68818,0.436597617064736,39,24,3291,2392,Down,0.147160546955166,-0.574648588553497,-0.228844631016796,-0.832208606685101
MA1585.1,ZKSCAN1,0.04,1,0,535,0.2,Down,72067,0.186076730564177,39,1,3291,488,Down,0.036292381903336,-3.735566488953025,-1.966503517005845,-1.440184527706618
MA0505.1,Nr5a2,0.03,5,0.1,226,0.1,Up,66649.5,0.678397723568504,39,4,3291,215,Up,0.321691611368338,-3.533420585032089,0.799129676594598,0.492560263884917
MA0732.1,EGR3,0.07,4,0.1,142,0,Up,68057.5,0.515343040126091,39,4,3291,138,Up,0.082300622214148,-3.852321531552044,1.436931569634508,1.084596881395878
MA1116.1,RBPJ,0,1,0,61,0,Up,64649.5,0.936571778025347,39,1,3291,60,Up,0.515783793331182,-5.24224224629992,1.046847997687946,0.287532308141114
MA0092.1,Hand1::Tcf3,0,2,0.1,14,0,Up,67192.5,0.613121760277343,39,2,3291,14,Up,0.014462735342267,-5.904200570290327,3.844695834001175,1.839749561003623
MA0878.2,CDX1,0.04,5,0.1,243,0.1,Up,66360.5,0.714191380103945,39,4,3291,230,Up,0.349530276535176,-3.48488114436197,0.702050795254359,0.456515199424287
MA0781.1,PAX9,0.09,0,0,1,0,Down,64194,0.997393360558627,39,0,3291,1,Down,0.999999999994679,-8.701673864937217,4.795786233520228,0.000000000002311
MA0461.2,Atoh1,0.15,107,2.7,9120,2.8,Down,68292.5,0.490249823347042,39,33,3291,2926,Down,0.436656620154938,-0.203630238403818,-0.068122638631026,-0.359859951113056
MA0641.1,ELF4,0.15,4,0.1,1130,0.3,Down,76121.5,0.045333408026879,39,3,3291,871,Down,0.005534654240066,-2.706799227206151,-1.579253197826697,-2.256909505105356
MA0651.1,HOXC11,0.03,1,0,29,0,Up,65254.5,0.856415903927482,39,1,3291,29,Up,0.298814158558255,-5.760352340256297,2.083068185600698,0.524598828416069
MA0746.2,SP3,0.07,7,0.2,1169,0.4,Down,70737,0.271570844180368,39,6,3291,828,Down,0.194626006346933,-2.296756312616523,-0.613169434838976,-0.710799128824388
MA0495.3,MAFF,0.05,2,0.1,55,0,Up,66448.5,0.703221119268913,39,2,3291,52,Up,0.130897762277358,-4.976068309021053,1.988431311462624,0.883067777734211
MA1527.1,NFIC(var.2),0.08,7,0.2,230,0.1,Up,68354.5,0.483740759641726,39,4,3291,122,Up,0.057913828537226,-3.940873645075353,1.614035796681126,1.237217724004102
MA1134.1,FOS::JUNB,0.03,6,0.2,233,0.1,Up,68698,0.448542455610537,39,5,3291,190,Up,0.074663936907456,-3.477615712232486,1.26653316538536,1.126889114167201
MA0744.2,SCRT2,0.15,25,0.6,2365,0.7,Down,68213,0.498664568755257,39,16,3291,1667,Down,0.26127368282403,-1.120222532582595,-0.27832819247211,-0.582904333020112
MA1564.1,SP9,0,1,0,7,0,Up,65683.5,0.800414116169145,39,1,3291,7,Up,0.09003256594215,-6.748228567132958,4.058820639354022,1.045600372218738
MA1562.1,SOX14,0.11,9,0.2,1106,0.3,Down,72666,0.154843905044935,39,5,3291,908,Down,0.045638204352931,-2.350767953862088,-0.987162351355435,-1.340671451347484
MA0656.1,JDP2(var.2),0.01,1,0,23,0,Up,65447.5,0.831114189883913,39,1,3291,19,Up,0.210452673687875,-6.058972755506093,2.680309016100292,0.676845552403417
MA0769.2,TCF7,0.03,39,1,3171,1,Up,64492,0.957578493290451,39,22,3291,1951,Down,0.744678834536525,-0.783044693413482,-0.057765916867893,-0.128030989616577
MA1633.1,BACH1,0.1,9,0.2,470,0.1,Up,67623,0.563435307789775,39,7,3291,429,Up,0.340771957823306,-2.667452656924304,0.541125008711439,0.467536150594519
MA0829.2,SREBF1(var.2),0.07,0,0,162,0,Down,66534,0.692621345362182,39,0,3291,121,Down,0.401178438160231,-5.531748863494905,-1.544063769364397,-0.396662416727571
MA0483.1,Gfi1b,0.04,0,0,158,0,Down,67177.5,0.61488738869733,39,0,3291,154,Down,0.259545177936657,-5.358423601345607,-1.890714293662991,-0.585787035422985
MA0903.1,HOXB3,0.03,152,3.9,12227,3.7,Up,67980,0.523762314268581,39,31,3291,2831,Down,0.245014513708021,-0.271839746304046,-0.109322156746281,-0.610808188955416
MA0738.1,HIC2,0.05,230,5.9,18162,5.5,Up,65223.5,0.860494416607411,39,38,3291,3220,Down,0.575757157108058,-0.03422735666038,-0.005533701643644,-0.239760654712899
MA0784.1,POU1F1,0.15,12,0.3,1379,0.4,Down,70945,0.256668868968326,39,8,3291,1022,Down,0.221333382473576,-1.95148113075807,-0.529673552337388,-0.654953078929955
MA0466.2,CEBPB,0.14,29,0.7,2771,0.8,Down,68654.5,0.452917854981965,39,18,3291,1747,Down,0.422359284326271,-1.003890062351921,-0.180874640392465,-0.374317954689931
MA0070.1,PBX1,0.05,4,0.1,125,0,Up,68574,0.4610780799127,39,4,3291,111,Up,0.043821201750882,-4.008742664616487,1.749773835763392,1.358315716537521
MA1463.1,ARGFX,0.1,54,1.4,4101,1.2,Up,66398.5,0.70944681506867,39,15,3291,1508,Down,0.420179160386139,-1.237607469531006,-0.223953936518443,-0.376565491086993
MA0737.1,GLIS3,0.13,0,0,55,0,Down,65247,0.857402293609448,39,0,3291,55,Down,0.999999999992768,-6.096947182122743,-0.413667132108722,-0.000000000003141
MA0501.1,MAF::NFE2,0.09,1,0,55,0,Up,64747.5,0.923522248978116,39,1,3291,55,Up,0.485864871772624,-5.304465931762165,1.171295368612435,0.313484499469207
MA0147.3,MYC,0.03,7,0.2,734,0.2,Down,66232.5,0.730253581921713,39,5,3291,532,Down,0.825879689330364,-2.736120448422546,-0.216457362234519,-0.083083214260188
MA0259.1,ARNT::HIF1A,0.13,271,6.9,24339,7.4,Down,67228.5,0.608893415434888,39,34,3291,3212,Down,0.002657752311149,-0.115152517424409,-0.16020754794905,-2.575485495520298
MA1574.1,THRB,0.15,1,0,341,0.1,Down,68624.5,0.455949360479034,39,1,3291,312,Down,0.173722973914075,-4.057817675162492,-1.32200114458691,-0.760142744682721
MA1587.1,ZNF135,0.11,0,0,169,0.1,Down,67353,0.594371535703752,39,0,3291,163,Down,0.260511988010384,-5.317581702548754,-1.972398091256699,-0.584172286925045
MA1419.1,IRF4,0.14,1,0,35,0,Up,65137.5,0.871828166911598,39,1,3291,35,Up,0.347124071674755,-5.626800305184877,1.815964115457858,0.459515268688054
MA1621.1,Rbpjl,0.02,6,0.2,433,0.1,Up,66259.5,0.726855322339149,39,6,3291,394,Up,0.459943687999088,-2.83199451122052,0.457306962369018,0.337295336771257
MA0152.1,NFATC2,0,12,0.3,1937,0.6,Down,74784,0.075491144577551,39,12,3291,1433,Down,0.142778589248266,-1.429563925790171,-0.460721265224415,-0.845336913487666
MA0667.1,MYF6,0,2,0.1,22,0,Up,65605.5,0.81052917231652,39,1,3291,11,Up,0.132036337390352,-6.43989288690871,3.442149278905527,0.879306531245856
MA0655.1,JDP2,0.09,7,0.2,266,0.1,Up,68720,0.446338779725772,39,5,3291,190,Up,0.074663936907456,-3.477615712232486,1.26653316538536,1.126889114167201
MA0048.2,NHLH1,0.08,36,0.9,2056,0.6,Up,72114,0.183469261639301,39,17,3291,1010,Up,0.114654379705199,-1.439086803635444,0.529178144806615,0.940609350916853
MA1110.1,NR1H4,0,1,0,1,0,Up,65800.5,0.785304586844441,39,1,3291,1,Up,0.023289736116233,-7.909192614576639,6.380748734241383,1.632835432200107
MA1483.1,ELF2,0.15,7,0.2,1710,0.5,Down,79067,0.012594872680653,39,5,3291,1192,Down,0.002081996088654,-2.15455253053271,-1.379593198014193,-2.681520090712819
MA0159.1,RARA::RXRA,0.15,4,0.1,751,0.2,Down,70504,0.288955170591202,39,4,3291,653,Down,0.158760485671928,-2.733170901678923,-0.801369690111736,-0.799257581191458
MA0522.3,TCF3,0,1,0,11,0,Up,65605.5,0.81052917231652,39,1,3291,11,Up,0.132036337390352,-6.43989288690871,3.442149278905527,0.879306531245856
MA1557.1,SMAD5,0.11,4,0.1,314,0.1,Up,65569,0.815273500404812,39,4,3291,261,Up,0.547422563739427,-3.393859046453168,0.520006599436756,0.261677305746563
MA0733.1,EGR4,0.1,13,0.3,968,0.3,Up,69220.5,0.397896166043706,39,12,3291,713,Up,0.17374842122938,-1.932842210672551,0.545835304540346,0.760079132950704
MA0657.1,KLF13,0.06,1,0,16,0,Up,65508,0.823217433572169,39,1,3291,16,Up,0.181891063647966,-6.17947680525799,2.921317115604087,0.740188637405524
MA0525.2,TP63,0.15,0,0,26,0,Down,64623,0.940103553814243,39,0,3291,23,Down,0.999999999994242,-6.716860689458977,0.826159882563747,0.000000000002501
MA1530.1,NKX6-3,0.02,5,0.1,759,0.2,Down,70072,0.32313251875784,39,4,3291,646,Down,0.159594748655825,-2.740939334671512,-0.785832824126558,-0.796981402880768
MA0682.2,PITX1,0.14,120,3.1,8853,2.7,Up,68821.5,0.436251998762083,39,38,3291,2927,Up,0.11841612342648,-0.103035117256056,0.132081819547708,0.926589160464336
MA0621.1,mix-a,0.15,110,2.8,8011,2.4,Up,64881.5,0.905712966392865,39,26,3291,2409,Down,0.36579597045469,-0.512935845146201,-0.125848896935406,-0.436761082946348
MA0812.1,TFAP2B(var.2),0.1,12,0.3,2157,0.7,Down,77947.5,0.021028767090066,39,8,3291,1378,Down,0.008146961729509,-1.73598191866753,-0.960671976518467,-2.089004323790267
MA1531.1,NR1D1,0.14,3,0.1,150,0,Up,66312,0.720263009302978,39,3,3291,143,Up,0.243069925940718,-4.008024190931149,1.023196729623301,0.614268771333356
MA0695.1,ZBTB7C,0.08,35,0.9,2271,0.7,Up,71078,0.247443221036282,39,23,3291,1511,Up,0.108848828049222,-0.935978057645123,0.373572322291314,0.963176242548434
MA1534.1,NR1I3,0.15,120,3.1,11311,3.4,Down,70492.5,0.28983219163288,39,35,3291,3136,Down,0.1130030745489,-0.111811631890086,-0.084443993564669,-0.946909740220502
MA1148.1,PPARA::RXRA,0.13,2,0.1,306,0.1,Down,66554.5,0.690088705507635,39,2,3291,290,Down,0.575428452805842,-3.741993891151849,-0.479717524275782,-0.240008667661081
MA1109.1,NEUROD1,0.01,1,0,265,0.1,Down,67525.5,0.574516882871537,39,1,3291,256,Down,0.362553498378621,-4.20026635713369,-1.037103780644514,-0.440627899889309
MA0485.2,HOXC9,0.12,16,0.4,1540,0.5,Down,69213,0.398597862432912,39,10,3291,1180,Down,0.239178919955678,-1.695405240794094,-0.432116169208498,-0.621277099559678
MA0838.1,CEBPG,0.07,1,0,93,0,Down,64462.5,0.961516804690199,39,1,3291,69,Up,0.565419847100472,-5.142203328575463,0.846770162239033,0.24762895117912
MA0794.1,PROX1,0.13,3,0.1,223,0.1,Up,65070,0.880742433866389,39,3,3291,206,Up,0.733591423959644,-3.74547866855927,0.498105684879543,0.134545754421969
MA0638.1,CREB3,0.13,9,0.2,325,0.1,Up,69941.5,0.333955265125697,39,7,3291,299,Up,0.084084788678173,-2.927503721099143,1.061227137061117,1.075282562949306
MA0792.1,POU5F1B,0.08,7,0.2,1033,0.3,Down,73202.5,0.130403853914362,39,4,3291,828,Down,0.038659235263316,-2.562013670965913,-1.143684151537755,-1.412746741207793
MA0843.1,TEF,0.14,10,0.3,830,0.3,Up,67307.5,0.599660368884097,39,6,3291,706,Down,0.435746007899132,-2.41166238106028,-0.383357297951463,-0.36076658300241
MA0484.2,HNF4G,0.14,11,0.3,1150,0.3,Down,68025.5,0.518810849143747,39,9,3291,969,Down,0.480360940202581,-1.909642814522606,-0.292420840421823,-0.31843231380898
MA1624.1,Stat5a,0.13,23,0.6,2486,0.8,Down,70916.5,0.258676470574889,39,16,3291,1710,Down,0.198428591593112,-1.101856861234618,-0.315059535168062,-0.702395750143137
MA0526.3,USF2,0.11,8,0.2,1255,0.4,Down,72064,0.186244090019024,39,6,3291,919,Down,0.104226986176738,-2.22158237402128,-0.763517312029462,-0.982019820093452
MA0881.1,Dlx4,0.02,75,1.9,5637,1.7,Up,65759,0.790655018677672,39,21,3291,2028,Down,0.32515549057869,-0.78792394434361,-0.179184098262791,-0.487908908093435
MA1137.1,FOSL1::JUNB,0.03,5,0.1,205,0.1,Up,68662,0.452161760800928,39,5,3291,190,Up,0.074663936907456,-3.477615712232486,1.26653316538536,1.126889114167201
MA0116.1,Znf423,0.15,104,2.7,8426,2.6,Up,65599,0.811373548812211,39,25,3291,2483,Down,0.132599694727385,-0.518862928593428,-0.224984955224358,-0.877457475768084
MA0476.1,FOS,0.01,5,0.1,219,0.1,Up,68586,0.459856462007847,39,5,3291,193,Up,0.078629245492978,-3.466344427906941,1.243990596734271,1.104415891697446
MA0715.1,PROP1,0.14,6,0.2,870,0.3,Down,69419.5,0.379550869608051,39,5,3291,688,Down,0.319100007674376,-2.550782883911665,-0.587132491256283,-0.496073185361679
MA1149.1,RARA::RXRG,0.05,2,0.1,50,0,Up,66509,0.695714584655576,39,2,3291,49,Up,0.119158180050068,-5.018512757814309,2.073320209049137,0.923876138557435
MA1122.1,TFDP1,0.14,81,2.1,6570,2,Up,68609,0.457520099474885,39,22,3291,2388,Down,0.030467507127346,-0.637283986397325,-0.349287330900206,-1.51616307860068
MA0032.2,FOXC1,0.13,113,2.9,9879,3,Down,67392,0.58985529450915,39,29,3291,2720,Down,0.199683633675473,-0.348005534086949,-0.146264329456625,-0.699657528998628
MA0786.1,POU3F1,0.15,53,1.4,5503,1.7,Down,72294.5,0.17370687772247,39,24,3291,2321,Down,0.220718772208488,-0.59637941045686,-0.185382987210069,-0.656160728370489
MA0163.1,PLAG1,0.09,3,0.1,100,0,Up,67251,0.606257308613716,39,3,3291,95,Up,0.105599304834638,-4.301763240251119,1.61067482826324,0.976338940774504
MA0659.2,MAFG,0.05,5,0.1,169,0.1,Up,69242.5,0.395842155475422,39,5,3291,161,Up,0.042296399203786,-3.596744128632184,1.504789998184757,1.373696603605799
MA0019.1,Ddit3::Cebpa,0.01,1,0,29,0,Up,65254.5,0.856415903927482,39,1,3291,29,Up,0.298814158558255,-5.760352340256297,2.083068185600698,0.524598828416069
MA1544.1,OVOL1,0.04,3,0.1,69,0,Up,67783.5,0.545420934259431,39,3,3291,68,Up,0.049121635658468,-4.541461612788729,2.090071573338462,1.308727180433258
MA0634.1,ALX3,0.03,75,1.9,5617,1.7,Up,65659,0.803587763757801,39,21,3291,2023,Down,0.326929458764016,-0.789704171112034,-0.175623644725942,-0.485545944509164
MA0527.1,ZBTB33,0.01,1,0,21,0,Up,65524.5,0.821066840297393,39,1,3291,15,Up,0.172148697688657,-6.22457570974378,3.011514924575665,0.764096258400895
MA0806.1,TBX4,0.09,49,1.3,3122,0.9,Up,74543.5,0.082356028085845,39,29,3291,1985,Up,0.098256875041581,-0.57519026785464,0.308105138078757,1.007637052268965
MA1106.1,HIF1A,0.1,22,0.6,2182,0.7,Down,68584,0.46005993909272,39,14,3291,1447,Down,0.334876974197436,-1.315490801295709,-0.260617903507643,-0.475114713083547
MA1541.1,NR6A1,0.14,10,0.3,600,0.2,Up,68588.5,0.459602186505387,39,9,3291,533,Up,0.272027875687765,-2.34051912816379,0.569331786860545,0.565386589947168
MA0779.1,PAX1,0.09,0,0,1,0,Down,64194,0.997393360558627,39,0,3291,1,Down,0.999999999994679,-8.701673864937217,4.795786233520228,0.000000000002311
MA0106.3,TP53,0.14,0,0,33,0,Down,64623,0.940103553814243,39,0,3291,23,Down,0.999999999994242,-6.716860689458977,0.826159882563747,0.000000000002501
MA1153.1,Smad4,0.03,32,0.8,2692,0.8,Up,64789.5,0.917935681902903,39,19,3291,1801,Down,0.518526242850695,-0.943962537653276,-0.148831983323158,-0.285229258876031
MA0822.1,HES7,0.12,1,0,115,0,Down,64489.5,0.957912209691031,39,1,3291,67,Up,0.554837264662932,-5.163266066411802,0.888895637911709,0.255834377998915
MA0464.2,BHLHE40,0.01,7,0.2,354,0.1,Up,67094,0.624756646948235,39,4,3291,187,Up,0.280895286769649,-3.633819221885017,0.999926950300454,0.551455547900972
MA0895.1,HMBOX1,0.15,129,3.3,13450,4.1,Down,76853,0.033661791490643,39,31,3291,3052,Down,0.006680763133308,-0.217627363610454,-0.217746922133465,-2.175173925899478
MA0090.3,TEAD1,0.11,15,0.4,1433,0.4,Down,64564.5,0.947904188708488,39,14,3291,1136,Up,0.866416500301993,-1.489973633325085,0.088347760551109,0.062273285466451
MA0107.1,RELA,0,1,0,12,0,Up,65586,0.813062959279856,39,1,3291,12,Up,0.142238441923859,-6.379745770049855,3.321855045187815,0.846983013598104
MA0079.4,SP1,0.14,44,1.1,3703,1.1,Up,65724.5,0.795110502346319,39,24,3291,1750,Up,0.335099952075688,-0.800024520025939,0.221907231928088,0.474825634275339
MA1579.1,ZBTB26,0.04,17,0.4,2408,0.7,Down,75972,0.048098057641619,39,14,3291,1717,Down,0.052352051052843,-1.192117425881278,-0.507364654336506,-1.281066298827884
MA0024.3,E2F1,0.06,5,0.1,124,0,Up,67701,0.554644896394253,39,3,3291,72,Up,0.056219001743159,-4.500523109261525,2.008194566284054,1.250116870242032
MA0796.1,TGIF1,0,0,0,2,0,Down,64194,0.997393360558627,39,0,3291,1,Down,0.999999999994679,-8.701673864937217,4.795786233520228,0.000000000002311
MA1600.1,ZNF684,0.13,2,0.1,25,0,Up,66978,0.638579366090347,39,2,3291,25,Up,0.039023921675186,-5.496978396868366,3.030251487157252,1.408669088700818
MA0774.1,MEIS2,0.04,35,0.9,3842,1.2,Down,73147,0.132784120844027,39,19,3291,2234,Down,0.015092773809582,-0.788585841169166,-0.459585376291377,-1.821230936533828
MA0132.2,PDX1,0.04,102,2.6,8483,2.6,Up,67919,0.530438360249389,39,27,3291,2550,Down,0.246597901759997,-0.445193065836994,-0.154455937630899,-0.608010623027927
MA0871.2,TFEC,0.15,18,0.5,1140,0.3,Up,68515,0.467110674245616,39,11,3291,731,Up,0.340262536313951,-1.975017110200045,0.38959663615991,0.468185865091047
MA0780.1,PAX3,0.07,8,0.2,174,0.1,Up,66810,0.658822088597473,39,3,3291,119,Up,0.16995527616926,-4.140044250278619,1.28723684831824,0.769665348435278
MA0478.1,FOSL2,0.02,7,0.2,357,0.1,Up,69270,0.393283668408686,39,7,3291,324,Up,0.102450446308944,-2.869672483493967,0.945564661850764,0.989486145324384
MA1628.1,Zic1::Zic2,0.01,25,0.6,2169,0.7,Down,66144.5,0.7413658854531,39,20,3291,1486,Up,0.518178424573076,-1.046527239034931,0.200596990951824,0.285520673719794
MA0859.1,Rarg,0.15,1,0,26,0,Up,65313,0.848729877070382,39,1,3291,26,Up,0.273370334475236,-5.837713637655618,2.237790780399342,0.563248615857189
MA0686.1,SPDEF,0.15,13,0.3,1405,0.4,Down,68492.5,0.469422717443456,39,10,3291,1077,Down,0.394596150307859,-1.761260326920185,-0.300405996956316,-0.403847156053441
MA1606.1,Foxf1,0.01,8,0.2,734,0.2,Down,68067,0.514315855920334,39,5,3291,646,Down,0.414977464678898,-2.596186026074019,-0.496326206931573,-0.381975486977878
MA1105.2,GRHL2,0.01,4,0.1,229,0.1,Up,66431,0.705397875489532,39,4,3291,221,Up,0.332415066624837,-3.51361117029913,0.759510847128678,0.478319300159475
MA0078.1,Sox17,0.06,96,2.5,8907,2.7,Down,70812,0.266130654467802,39,30,3291,2851,Down,0.09447815585161,-0.290033787831498,-0.166019245565438,-1.024668592440332
MA0692.1,TFEB,0.06,14,0.4,905,0.3,Up,68482,0.470503832495538,39,9,3291,538,Up,0.274797937066134,-2.333790091303899,0.555873713140762,0.560986531889625
MA0618.1,LBX1,0.07,9,0.2,1083,0.3,Down,70371.5,0.299168569917627,39,6,3291,840,Down,0.194409502468736,-2.286383251609165,-0.633915556853691,-0.711282511174781
MA0893.2,GSX2,0.07,171,4.4,14996,4.6,Down,70034.5,0.326218828750498,39,33,3291,3022,Down,0.131557529276602,-0.180347208000666,-0.114688699437329,-0.880884291404143
MA0153.2,HNF1B,0.12,2,0.1,154,0,Up,65222,0.860691859318493,39,2,3291,113,Up,0.392461548559813,-4.419916824208657,0.876128341837832,0.406202886858404
MA0028.2,ELK1,0.15,9,0.2,2015,0.6,Down,81473,0.003754137612969,39,5,3291,1322,Down,3.925361805390365E-4,-2.079913302478452,-1.528871654122707,-3.406120307621174
