,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
LOC113185653,-0.144347664,1.488684085,-0.812254708,0.416790175,0.937449278,-4.809024472,-0.812002539
Cd164,0.23364935,6.245329396,0.811872801,0.416882523,0.937465257,-5.111874772,0.81184161
Prps1,-0.125618956,7.207964317,-0.811747537,0.416950032,0.937493877,-5.157815746,-0.811723979
LOC113185243,0.305755146,0.45554488,0.811921487,0.417149568,0.937606356,-4.744542337,0.811376364
Nfe2l3,-0.205391735,3.494663053,-0.811735193,0.417110099,0.937606356,-4.804387351,-0.811445117
Odf2l,-0.259345822,3.8958433,-0.813609798,0.417164425,0.937606356,-4.662634924,-0.811350487
Fcgbp,0.840680763,-0.410837633,0.828287263,0.417226162,0.937621971,-4.606031609,0.811242955
Gpr176,0.220719584,5.072415742,0.811129103,0.417315996,0.937639547,-5.055584995,0.811086503
Hpn,0.517059513,3.617916707,0.81496479,0.417343565,0.937639547,-4.641527229,0.811038494
Armh4,-0.232760191,5.712726267,-0.809874161,0.41808701,0.937709437,-4.907441178,-0.809744546
Fign,-0.41261114,2.76054687,-0.810797124,0.41784772,0.937709437,-4.737030882,-0.810160876
Flcn,-0.055173313,6.289803814,-0.810632002,0.417581532,0.937709437,-5.346468395,-0.810624171
Idi1,-0.265044829,4.396885061,-0.810471452,0.417981378,0.937709437,-4.752143323,-0.809928314
LOC113179735,0.322340934,2.121126023,0.814879102,0.417724038,0.937709437,-4.635379777,0.810376121
LOC113197730,-0.322687339,3.648800072,-0.810044541,0.417938342,0.937709437,-5.043724371,-0.81000319
Ltbr,0.433893088,4.484176346,0.809975125,0.41805961,0.937709437,-4.863265364,0.809792211
Nanos1,-0.082810453,4.932763288,-0.810466669,0.417680223,0.937709437,-5.228277601,-0.81045238
Pygo2,-0.119312963,5.342042745,-0.810505626,0.41775865,0.937709437,-4.86070894,-0.810315882
Scube2,-0.285210871,4.528688465,-0.809836749,0.418067205,0.937709437,-5.005824192,-0.809778998
Tmem101,0.203902297,3.518174183,0.811419721,0.417892117,0.937709437,-4.689543749,0.810083621
Tnpo2,-0.120107169,7.657470012,-0.810615057,0.417621498,0.937709437,-5.011891676,-0.8105546
Yipf7,0.304670459,0.274758659,0.813065679,0.417956594,0.937709437,-4.649061498,0.809971434
Sec23b,-0.091370661,5.87782518,-0.809565723,0.418199028,0.937837763,-5.219269086,-0.809549699
Cep170b,-0.168385824,7.367113844,-0.809188793,0.418564247,0.938176552,-4.823835972,-0.808914641
Fam129c,-0.141869396,1.061843567,-0.809292482,0.41856939,0.938176552,-4.771323012,-0.8089057
Tmed1,0.102006507,4.427433986,0.808953698,0.418553875,0.938176552,-5.158426393,0.808932671
Ube2j2,-0.061462901,6.013726941,-0.808951933,0.418547609,0.938176552,-5.333416128,-0.808943565
Kctd4,-0.226971257,4.770306366,-0.80865795,0.418728719,0.938383477,-5.111447637,-0.808628755
LOC113185475,-0.122673654,4.334154945,-0.808594482,0.418776444,0.938383477,-5.028759097,-0.808545814
Slc10a3,0.130807452,5.308987725,0.808521505,0.418826214,0.938383477,-5.004427172,0.808459322
Madd,0.090322154,8.161350836,0.808285165,0.418938248,0.938511617,-5.178301196,0.808264649
Asb3,-0.093315311,4.942996521,-0.807860759,0.419182447,0.938618172,-5.170622214,-0.807840432
Cdk5rap3,0.156682515,6.890851488,0.807136372,0.419644431,0.938618172,-4.946877484,0.807038277
Ctdspl2,-0.124451577,4.839279725,-0.807141716,0.419627708,0.938618172,-4.975150429,-0.807067304
Dop1b,-0.184569503,5.851877388,-0.807004951,0.41969884,0.938618172,-5.009667061,-0.806943839
Entpd2,-0.250251305,4.744192991,-0.807787633,0.419529059,0.938618172,-4.754627577,-0.807238551
LOC113178383,-0.322163651,3.267108871,-0.81280119,0.419258331,0.938618172,-4.631917048,-0.807708637
LOC113182422,0.313334741,2.086493382,0.811419217,0.419300615,0.938618172,-4.642024422,0.807635203
LOC113186527,-0.176011541,4.054370804,-0.807917807,0.419556047,0.938618172,-4.73047319,-0.8071917
Pigo,-0.165389841,4.220851116,-0.807932447,0.419362643,0.938618172,-4.779480788,-0.807527491
Prss12,-0.283789587,0.592634078,-0.809645355,0.419560222,0.938618172,-4.657501091,-0.807184452
Spdya,-0.174111487,3.994971884,-0.807444325,0.419613205,0.938618172,-4.790093297,-0.807092478
Unc80,-0.185358092,7.555314308,-0.807307024,0.419660386,0.938618172,-4.815818582,-0.807010582
Znf33b,-0.111095489,3.149785356,-0.807737575,0.419281164,0.938618172,-4.967075636,-0.807668983
Bst2,0.430900677,4.172522261,0.806211553,0.420139769,0.938707238,-5.09470509,0.806178786
Islr2,-0.354758779,3.57647726,-0.811564902,0.420039745,0.938707238,-4.631201718,-0.806352295
LOC113175100,-0.127215375,5.383721074,-0.80652295,0.420046431,0.938707238,-4.86638568,-0.806340697
LOC113190839,0.125500368,6.158513339,0.806140564,0.420223747,0.938707238,-4.934618504,0.806033129
LOC113192004,-0.116980505,5.620356675,-0.806396187,0.42012974,0.938707238,-4.856953093,-0.806196181
Nae1,0.062590681,5.490496383,0.806338303,0.420053945,0.938707238,-5.286769941,0.806327661
Poc5,0.140493482,3.893894714,0.806677377,0.420129592,0.938707238,-4.763308763,0.806196439
Svopl,0.527056949,-0.202056105,0.811558453,0.420030845,0.938707238,-4.633036712,0.806367735
Traf3ip1,-0.087952668,6.193039858,-0.806049,0.420232347,0.938707238,-5.115365141,-0.806018214
Grid2,-0.310924003,4.657935379,-0.805329272,0.420763287,0.939157706,-4.835662009,-0.805097728
Pigu,-0.069837116,4.454623741,-0.805382772,0.420611204,0.939157706,-5.155079335,-0.805361323
Rapgef6,-0.127186042,5.816453612,-0.805364128,0.420614837,0.939157706,-5.317215057,-0.805355026
Srgap3,-0.14587428,6.943979973,-0.805527081,0.420528958,0.939157706,-5.162700215,-0.805503898
Tbx1,0.397116251,0.913310946,0.805815857,0.420754554,0.939157706,-4.727270006,0.805112863
Tmprss15,-0.372777476,-0.561907603,-0.807160544,0.420726737,0.939157706,-4.668005844,-0.805161073
LOC113183248,-0.106371928,5.636936641,-0.804954809,0.420851438,0.939231959,-5.301904136,-0.804944966
Cryab,-0.151937386,5.339555298,-0.804405485,0.421217044,0.939557779,-4.948793485,-0.804311592
Hdgfl2,0.064143977,6.990007256,0.804454606,0.421138648,0.939557779,-5.364625139,0.804447379
LOC113178150,-0.190717343,5.607685381,-0.804932809,0.421186022,0.939557779,-4.754970601,-0.804365322
Sacs,-0.174971948,6.206959089,-0.804620566,0.421090595,0.939557779,-4.957834622,-0.804530617
Abracl,0.255617197,1.005102402,0.804064315,0.421669626,0.939832288,-4.747459567,0.803527989
Cisd3,0.161015992,4.605748176,0.804013243,0.421572242,0.939832288,-4.805656967,0.803696559
Kcnj8,0.254168381,0.564921817,0.804017086,0.421656414,0.939832288,-4.757602961,0.803550857
Klhl30,0.514805237,-0.538896797,0.810357577,0.421657347,0.939832288,-4.625701324,0.803549243
Lrp6,-0.091350923,5.463095248,-0.80387451,0.421476233,0.939832288,-5.269931563,-0.803862771
Tent4a,-0.07280762,5.638106965,-0.804006864,0.421398535,0.939832288,-5.307954834,-0.803997299
Capn12,-0.3986966,0.524381146,-0.803307949,0.422978272,0.940784352,-4.666200604,-0.801264959
Cog4,0.095716151,5.715318555,0.801382342,0.422918265,0.940784352,-5.247278029,0.801368638
Dek,-0.068711373,6.979078938,-0.801594959,0.422791448,0.940784352,-5.366840277,-0.801587781
Flt4,0.445983764,1.995327255,0.802500325,0.422481475,0.940784352,-4.779282248,0.802123582
Gnpat,0.069418489,7.24152951,0.801685812,0.422738934,0.940784352,-5.363972203,0.801678538
LOC113178044,0.193747761,4.774068284,0.802047333,0.422550126,0.940784352,-5.057435489,0.802004897
LOC113183865,0.516104443,-1.245475832,0.813725543,0.422567053,0.940784352,-4.613239788,0.801975633
LOC113190117,0.288529917,2.768998343,0.802857368,0.42302052,0.940784352,-4.678538343,0.801191968
LOC113199350,0.218240277,8.463855579,0.803396961,0.422290908,0.940784352,-4.716041993,0.8024531
Lrig1,-0.164246532,6.10484661,-0.801100654,0.423078036,0.940784352,-5.34316297,-0.801092606
Mmachc,0.104901706,3.961265385,0.801679901,0.422756788,0.940784352,-5.086512471,0.80164768
Mylk4,-0.497845568,1.770702465,-0.812436909,0.423068312,0.940784352,-4.612126489,-0.801109405
Rbm34,0.065457323,5.331305043,0.800913398,0.423188354,0.940784352,-5.275691594,0.800902048
Sae1,-0.162002104,6.356545433,-0.801599353,0.422795293,0.940784352,-5.20314637,-0.801581136
Shc1,0.18305409,5.81135685,0.801012816,0.423167233,0.940784352,-4.984532911,0.80093853
Ssr3,0.065061836,7.667244815,0.802587033,0.422218698,0.940784352,-5.322790556,0.802577983
Uchl1,0.193373778,9.495871763,0.800916243,0.42319628,0.940784352,-5.124742178,0.800888358
Vav1,0.188055993,1.849713738,0.802500117,0.422731738,0.940784352,-4.718995609,0.801690974
Wdcp,-0.07032143,4.501727654,-0.801249489,0.422999093,0.940784352,-5.16420068,-0.801228987
Znf175,-0.228765623,4.002170297,-0.803697424,0.422282478,0.940784352,-4.696780651,-0.802467679
Znf501,0.245523152,-0.336492271,0.801518327,0.423304376,0.940902428,-4.718764471,0.800701669
Slc49a3,0.279824619,2.77910479,0.800702344,0.423364569,0.940914009,-4.91265837,0.800597724
Psma5,0.11608277,6.779858254,0.800492683,0.423429555,0.940936239,-5.367330991,0.800485511
Agtpbp1,-0.18506508,5.677575212,-0.798419049,0.424659031,0.941084426,-5.027257722,-0.798364444
Asic3,-0.217035684,3.325804404,-0.798753711,0.424725774,0.941084426,-4.757666354,-0.798249402
Atp10b,0.444268529,2.266109755,0.805342015,0.424957421,0.941084426,-4.621861541,0.797850209
Ccdc32,0.122011596,5.932485946,0.799547292,0.423978085,0.941084426,-5.332468282,0.799538754
Cnih2,0.088128226,7.208535169,0.798870479,0.424373188,0.941084426,-5.258938305,0.798857254
Dpysl2,-0.190606843,5.452730804,-0.798197198,0.424823996,0.941084426,-4.921443573,-0.798080122
Entr1,-0.071555498,4.870194936,-0.799463538,0.424030291,0.941084426,-5.224001809,-0.799448684
Faap100,-0.177919094,4.74529253,-0.798224246,0.424981035,0.941084426,-4.781764098,-0.797809522
Fastkd5,-0.113054265,5.067488509,-0.798345094,0.424677695,0.941084426,-5.252123223,-0.798332272
Foxo6,0.194553046,3.812823018,0.798203018,0.424858915,0.941084426,-4.858195705,0.798019947
Has1,0.196927564,0.888767282,0.79937256,0.424301357,0.941084426,-4.772704392,0.798981124
Herc5,0.338259836,2.500113525,0.797985739,0.424965781,0.941084426,-4.87252499,0.797835803
Klhl11,-0.331002929,6.16700185,-0.803023008,0.424549016,0.941084426,-4.637265997,-0.798554093
Ldlrap1,0.406412794,3.606570768,0.799010915,0.424762754,0.941084426,-4.724382609,0.798185666
LOC113177432,-0.302758172,2.729029769,-0.799810815,0.424358325,0.941084426,-4.710942051,-0.798882883
LOC113197649,0.305221882,1.161851794,0.800782836,0.42397475,0.941084426,-4.69370086,0.799544508
LOC113200267,0.476612701,2.553339492,0.800558872,0.423848411,0.941084426,-4.724836304,0.799762505
Mtfr1l,0.082266347,5.69376311,0.799633083,0.423928988,0.941084426,-5.30863489,0.799623466
Parn,0.069836876,5.591713286,0.799632635,0.423929451,0.941084426,-5.301460838,0.799622666
Pes1,0.081155774,6.864726057,0.797944113,0.424907049,0.941084426,-5.369728119,0.797937002
Pla2r1,0.43641341,1.586900211,0.805340168,0.42401798,0.941084426,-4.628835221,0.799469922
Rhoj,-0.178378094,2.970167786,-0.798807395,0.424511536,0.941084426,-4.848645753,-0.798618709
Slc26a4,0.587666981,0.361076044,0.800240498,0.423878628,0.941084426,-4.750850137,0.799710361
Srek1ip1,-0.123958294,3.223660208,-0.799380238,0.424103869,0.941084426,-4.992495148,-0.799321752
Tmf1,-0.084097127,7.035236516,-0.798251322,0.424736827,0.941084426,-5.181404594,-0.798230352
Ublcp1,-0.065687946,4.714753887,-0.79794498,0.424912265,0.941084426,-5.19966694,-0.797928015
Zscan2,-0.125073741,3.779144494,-0.799159769,0.424350313,0.941084426,-4.818974974,-0.798896699
Wdr31,0.125642399,4.307937727,0.797822984,0.425069838,0.941159288,-4.873227109,0.797656528
Best1,-0.336116809,3.533134756,-0.797525214,0.425299707,0.941430574,-4.816672632,-0.797260585
Plk3,0.263799441,3.40158442,0.798393881,0.425302388,0.941430574,-4.700008096,0.797255966
Dyrk1b,0.075835345,6.103119263,0.797123086,0.425384231,0.941435618,-5.344596592,0.797115026
Eftud2,-0.053974398,6.72057816,-0.797042296,0.425430613,0.941435618,-5.369143382,-0.797035158
Pitpnc1,-0.132523518,6.766536362,-0.796974983,0.425469706,0.941435618,-5.369135368,-0.796967846
Adamtsl5,0.103133884,3.896771214,0.794045124,0.427188758,0.941499398,-5.081393067,0.794011463
Ccdc102a,0.25855554,3.110578206,0.796405835,0.427313463,0.941499398,-4.658096019,0.793797268
Cdkn2c,0.555797915,2.298900008,0.800338115,0.42589283,0.941499398,-4.641573141,0.796239521
CUNH1orf194,-0.204075399,3.038763794,-0.793725738,0.427510157,0.941499398,-4.815442007,-0.793459499
CUNH20orf85,-0.732184166,1.028671608,-0.799437947,0.426211938,0.941499398,-4.641962445,-0.795690521
Dusp16,0.148718484,4.509692107,0.793532171,0.427482606,0.941499398,-5.132545155,0.793506806
Ebf4,-0.159782341,5.46130106,-0.794612759,0.426891642,0.941499398,-4.955602296,-0.794521939
Edaradd,0.26194919,0.353886916,0.794403809,0.427296203,0.941499398,-4.743305575,0.793826913
Faf2,-0.108426339,6.20525454,-0.795790702,0.426241377,0.941499398,-4.894372383,-0.795639885
Fgf7,-0.171576761,1.392213098,-0.795799675,0.426304013,0.941499398,-4.806931494,-0.795532156
Galnt12,0.205860887,3.386778599,0.794321589,0.427075164,0.941499398,-4.909685536,0.794206605
Gcnt4,0.457098035,2.359327558,0.794880162,0.427074976,0.941499398,-4.735384031,0.794206927
Gprasp1,-0.187000233,8.804610739,-0.793797643,0.427365319,0.941499398,-4.95892364,-0.793708211
Grik3,-0.169976996,5.174340587,-0.793232478,0.427649271,0.941499398,-5.26903713,-0.793220663
Hectd2,-0.165885558,4.436351182,-0.79613945,0.425962973,0.941499398,-5.164413814,-0.796118826
Herc4,-0.101746001,5.350244834,-0.796522395,0.425776647,0.941499398,-4.967736061,-0.796439465
Imp4,0.114788089,4.817457346,0.794298664,0.42703066,0.941499398,-5.217080629,0.794283066
Inpp1,0.204228144,4.874062783,0.795037183,0.426677431,0.941499398,-4.890553729,0.794890105
Kazn,-0.23253502,5.82627119,-0.793474441,0.427524836,0.941499398,-5.075441733,-0.793434296
Kirrel3,-0.418255543,3.635432729,-0.802220337,0.42766397,0.941499398,-4.617278861,-0.79319543
LOC113177200,-0.4886849,-0.815893244,-0.800139731,0.426829081,0.941499398,-4.631961375,-0.794629451
LOC113178747,-0.418805186,0.46778016,-0.800105784,0.426808163,0.941499398,-4.630373195,-0.794665401
LOC113181060,-0.147597411,4.929405089,-0.793572443,0.427452731,0.941499398,-5.231946858,-0.793558104
LOC113186909,-0.366046027,0.125025313,-0.800928564,0.426640286,0.941499398,-4.627928117,-0.794953956
LOC113187857,-0.497740394,0.194993191,-0.806954577,0.425601212,0.941499398,-4.614803503,-0.79674144
LOC113188455,0.398163778,-0.987435069,0.797112814,0.427919261,0.941499398,-4.639338129,0.792757262
LOC113194915,0.777277577,0.099783301,0.81527581,0.42652639,0.941499398,-4.602745972,0.795149764
LOC113196129,-0.255574994,0.259171813,-0.794173182,0.427430482,0.941499398,-4.742215858,-0.793596309
Lrrc75a,0.19303346,4.043199238,0.796403078,0.426317015,0.941499398,-4.718714687,0.795509795
Maml1,-0.152998694,4.270608063,-0.792827642,0.427899459,0.941499398,-5.074477465,-0.792791243
Mc4r,0.420433725,1.506897339,0.795341245,0.426581245,0.941499398,-4.802325831,0.795055455
Mcf2,0.324032467,3.386137929,0.793402228,0.427726584,0.941499398,-4.800097288,0.793087949
Mllt10,-0.098794916,5.744668308,-0.793214082,0.42767748,0.941499398,-5.069020857,-0.793172239
Msc,0.520919257,-0.810270037,0.794696893,0.427435684,0.941499398,-4.702990448,0.793587377
Nelfa,-0.078319412,6.12476403,-0.793053328,0.427761127,0.941499398,-5.154537599,-0.793028656
Nxnl2,0.635169545,0.036577486,0.809772315,0.427824157,0.941499398,-4.605502194,0.792920476
Pdlim4,0.170159425,4.056330944,0.796383406,0.425834953,0.941499398,-5.043008309,0.79633912
Poldip2,0.059304757,6.231311104,0.793716378,0.427369911,0.941499398,-5.226309673,0.793700325
Rbm19,-0.07961766,3.155784268,-0.796285945,0.425902696,0.941499398,-4.981432642,-0.796222545
Rnf39,-0.387414414,0.571402007,-0.793414647,0.42776405,0.941499398,-4.773268304,-0.793023639
Rnf6,-0.201067626,6.287132003,-0.794875901,0.427457485,0.941499398,-4.695505219,-0.79354994
Senp6,-0.06896913,6.40185757,-0.794564143,0.426871408,0.941499398,-5.361373715,-0.79455671
Soga1,-0.351901014,5.655558958,-0.801200108,0.426172252,0.941499398,-4.630976413,-0.795758785
Wdr72,-0.212631113,1.839888752,-0.794038089,0.427509156,0.941499398,-4.744278893,-0.793461218
Arfgap3,0.148067299,6.857527342,0.791773461,0.428506446,0.941574231,-5.165024715,0.791750027
Casq1,-0.300517041,0.263959156,-0.793209013,0.428520678,0.941574231,-4.683158496,-0.791725624
CUNH8orf48,-0.165913208,1.416637546,-0.792055033,0.428470919,0.941574231,-4.816755378,-0.791810946
LOC113175447,-0.315712051,2.125319459,-0.79214088,0.428359313,0.941574231,-4.878897252,-0.792002338
LOC113182571,-0.349000769,0.239315665,-0.792887905,0.428339348,0.941574231,-4.71592203,-0.79203658
LOC113192011,-0.194523257,4.024601256,-0.792862443,0.428437637,0.941574231,-4.711576879,-0.791868018
Mab21l2,0.883784745,0.142761739,0.810207122,0.428031433,0.941574231,-4.605822726,0.792564785
Sbno1,-0.104389858,6.874879778,-0.792020843,0.428400075,0.941574231,-4.965008388,-0.791932433
Tasp1,-0.084862227,5.021582476,-0.791674163,0.428558504,0.941574231,-5.245442543,-0.791660767
Utp11,0.078626986,5.308068722,0.79212175,0.428296264,0.941574231,-5.279329725,0.792110473
Znf454,-0.212207991,0.986477469,-0.793081477,0.428238132,0.941574231,-4.714448574,-0.792210183
Ass1,-0.251600961,7.461421623,-0.791519105,0.428655448,0.941666327,-5.156687551,-0.791494562
Chaf1b,-0.119914465,3.402577126,-0.791424054,0.428726152,0.941667671,-5.015951532,-0.791373358
LOC113176962,-0.395259325,1.380413727,-0.791748817,0.42882114,0.941667671,-4.748488562,-0.791210544
Spocd1,-0.260148721,0.926858768,-0.791574998,0.428794562,0.941667671,-4.791463677,-0.791256098
Ogfrl1,0.153246864,4.680325748,0.791212479,0.428949555,0.941707985,-4.844250347,0.790990465
Slc13a4,0.479882476,4.931222696,0.793516857,0.4289094,0.941707985,-4.662064943,0.79105928
Ebf2,-0.198313323,2.057543059,-0.790777253,0.429210141,0.942159203,-4.824333454,-0.790543992
LOC113178057,-0.361290952,1.371421179,-0.792772379,0.429327264,0.942174592,-4.660394345,-0.790343371
Parvb,-0.097297304,5.900428211,-0.790467083,0.429275157,0.942174592,-5.101000544,-0.790432622
Cnp,0.149455155,6.399713589,0.790278173,0.429389673,0.942190727,-5.07355319,0.790236483
Snai2,0.378999441,0.93633454,0.79431562,0.429452401,0.942207556,-4.640434832,0.790129059
LOC113195201,0.236273815,3.296025114,0.790035368,0.429540468,0.942279968,-5.000578976,0.789978254
Rev1,-0.065598845,5.570836799,-0.78980018,0.429650284,0.942400065,-5.303792558,-0.789790233
Gzf1,-0.265472007,5.505676249,-0.792840133,0.429756436,0.942415395,-4.65010862,-0.789608511
Itga8,0.318782609,2.187230193,0.789816349,0.429812987,0.942415395,-4.800735717,0.789511712
Knl1,0.268142182,2.105288718,0.790176264,0.429871977,0.942415395,-4.725611017,0.789410746
LOC113189183,0.305320017,4.007050416,0.789316838,0.42994653,0.942415395,-5.084272692,0.789283155
LOC113195586,0.229640261,-0.27318557,0.790347551,0.429980572,0.942415395,-4.700887915,0.789224898
Syt15,0.595518608,0.309779799,0.802583033,0.429987694,0.942415395,-4.609666999,0.789212711
LOC113183292,0.306609432,4.771273698,0.789041552,0.4302796,0.942813673,-4.806457399,0.788713288
Tial1,-0.070027459,6.624161208,-0.788776627,0.430254142,0.942813673,-5.193735954,-0.788756836
