Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0153.2,HNF1B,0.15,0,0,473,0.2,Down,22373,0.524468412421877,13,0,3123,319,Down,0.385931643276864,-4.022081597890994,-1.465611808544949,-0.413489611329798
MA0722.1,VAX1,0.04,2,0.2,3248,1,Down,26179.5,0.071090412111462,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0877.2,BARHL1,0.14,42,3.2,11116,3.6,Down,21646,0.679375223551296,13,9,3123,2930,Down,0.006889406634448,-0.29948834064335,-0.414943296153066,-2.161818181065065
MA0630.1,SHOX,0.03,35,2.7,13507,4.3,Down,25589.5,0.10441943371331,13,10,3123,2767,Down,0.179439468427662,-0.268575146140654,-0.187989866488109,-0.746082025979229
MA1556.1,RXRG(var.2),0.13,1,0.1,162,0.1,Up,20880,0.858575505527268,13,1,3123,150,Up,0.47417681144478,-3.772626569624062,1.205403136363499,0.32405968803774
MA0730.1,RARA(var.2),0.06,0,0,1,0,Down,20306,0.998408052191647,13,0,3123,1,Down,0.999999999992661,-7.889436408003913,6.269097811680889,0.000000000003187
MA0665.1,MSC,0.13,4,0.3,1093,0.3,Down,20791,0.880079272580919,13,3,3123,598,Up,0.723706942607548,-2.165636478863938,0.436207797516147,0.140437261114881
MA1563.1,SOX18,0.05,7,0.5,2538,0.8,Down,23516,0.323484322154968,13,5,3123,1691,Down,0.278527209854827,-1.090158118148848,-0.410595530754646,-0.555132371360741
MA1524.1,MSGN1,0.11,148,11.4,37344,12,Down,20691,0.904345983152195,13,12,3123,3112,Down,0.048709801934475,-0.058060502555726,-0.105941619666036,-1.312383636368269
MA0130.1,ZNF354C,0.01,39,3,7135,2.3,Up,26550.5,0.055012175700906,13,13,3123,2752,Up,0.386312247833773,-0.091210483056891,0.182420966113782,0.41306152255075
MA0604.1,Atf1,0.06,0,0,1305,0.4,Down,26559,0.054682662460428,13,0,3123,963,Down,0.013119727293667,-3.225847230216631,-3.058080543893677,-1.882075192101087
MA0901.2,HOXB13,0.1,4,0.3,2693,0.9,Down,26046.5,0.077719457343123,13,3,3123,1547,Down,0.091893139582554,-1.480378350284876,-0.934308459641978,-1.036716910296747
MA0821.1,HES5,0.1,1,0.1,122,0,Up,21368,0.742925151338144,13,1,3123,72,Up,0.264192652241616,-4.299481862996446,2.259113723108266,0.578079265204821
MA1560.1,SOHLH2,0.01,2,0.2,160,0.1,Up,21341,0.749200038390051,13,1,3123,80,Up,0.288835758521618,-4.223977968946604,2.108105935008584,0.539349041132619
MA0063.2,NKX2-5,0.1,6,0.5,1505,0.5,Down,21284,0.762501218896356,13,6,3123,1157,Up,0.568740223576578,-1.243299560220146,0.377703552395538,0.245086055624039
MA0639.1,DBP,0.12,1,0.1,945,0.3,Down,22681,0.4647699983287,13,1,3123,586,Down,0.483349757705607,-2.791442758989659,-0.756964484905307,-0.315738494774919
MA1576.1,THRB(var.3),0.15,1,0.1,92,0,Up,21269,0.76601340079299,13,1,3123,91,Up,0.321477321648102,-4.131586488861892,1.923322974839158,0.492849658604386
MA0496.3,MAFK,0.14,4,0.3,736,0.2,Up,22388.5,0.521372970721452,13,4,3123,606,Up,0.29541336478119,-1.97477324008308,0.779621478723847,0.529569860684781
MA0156.2,FEV,0.07,0,0,1020,0.3,Down,25161.5,0.135589444747241,13,0,3123,748,Down,0.047332039252158,-3.407988405335283,-2.693798193656372,-1.324844783998498
MA1473.1,CDX4,0.12,13,1,4872,1.6,Down,25774.5,0.092844050849698,13,6,3123,2267,Down,0.055060402416826,-0.758254381586003,-0.592386804872748,-1.259160618827757
MA0099.3,FOS::JUN,0.15,17,1.3,7259,2.3,Down,27762,0.021983266716846,13,7,3123,2550,Down,0.020451604167399,-0.57019016786176,-0.555613477386379,-1.68927262145978
MA0724.1,VENTX,0.12,25,1.9,8751,2.8,Down,24737,0.173161312202676,13,13,3123,2671,Up,0.236484606934887,-0.112756756371369,0.225513512742739,0.626197122751982
MA0004.1,Arnt,0.08,16,1.2,3296,1.1,Up,22698.5,0.461495388758138,13,8,3123,1498,Up,0.40888909765998,-0.863534553482534,0.39221978513881,0.388394469023147
MA1466.1,ATF6,0.07,0,0,21,0,Down,20436,0.966578852957594,13,0,3123,21,Down,0.999999999987841,-5.968785281013442,2.427795557699947,0.000000000005281
MA0858.1,Rarb(var.2),0.13,0,0,16,0,Down,20397,0.976124331307938,13,0,3123,15,Down,0.999999999991606,-6.204819503171054,2.899864002015169,0.000000000003645
MA0886.1,EMX2,0.07,2,0.2,3329,1.1,Down,26467,0.058338024297428,13,1,3123,1164,Down,0.039560398273995,-2.29668894589848,-1.746472111087665,-1.402739344796605
MA0892.1,GSX1,0.02,2,0.2,3246,1,Down,26179,0.071114436567535,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0608.1,Creb3l2,0.07,5,0.4,837,0.3,Up,22786.5,0.445225587266791,13,4,3123,551,Up,0.264171311181478,-2.043346619847644,0.916768238252975,0.578114348235847
MA1528.1,NFIX(var.2),0.11,5,0.4,564,0.2,Up,23945,0.263137158571741,13,4,3123,381,Up,0.064870566297471,-2.30918553422607,1.448446067009827,1.187952310813521
MA0755.1,CUX2,0.07,8,0.6,536,0.2,Up,25695,0.097685483018732,13,5,3123,437,Up,0.026463729374573,-2.065632245685997,1.540352724319652,1.577348953320506
MA0775.1,MEIS3,0.05,34,2.6,10692,3.4,Down,24464.5,0.201083590493835,13,10,3123,2978,Down,0.020782898143442,-0.215573825103328,-0.293992508562761,-1.682293890852841
MA1608.1,Isl1,0.1,11,0.8,3237,1,Down,21620.5,0.685118489639279,13,7,3123,1919,Down,0.579521541468341,-0.775214938136757,-0.145563936836386,-0.236930416185362
MA0014.3,PAX5,0.14,1,0.1,993,0.3,Down,24076.5,0.246304723341937,13,1,3123,809,Down,0.204526782273891,-2.55899277285263,-1.221864457179365,-0.68924981414965
MA0766.2,GATA5,0.05,28,2.2,6110,2,Up,21566,0.697454146020537,13,10,3123,2470,Down,0.741482037411085,-0.350465276751355,-0.024209605266706,-0.129899365401259
MA1484.1,ETS2,0.11,3,0.2,1866,0.6,Down,25356,0.120633161170461,13,2,3123,1283,Down,0.087376789481177,-1.858019820633101,-1.149879173286011,-1.058603916781685
MA0140.2,GATA1::TAL1,0.15,7,0.5,2039,0.7,Down,24716,0.175204243706449,13,3,3123,1441,Down,0.160906538640802,-1.531562636588236,-0.831939887035258,-0.793426307436573
MA0813.1,TFAP2B(var.3),0.04,3,0.2,548,0.2,Up,21486.5,0.715591881326955,13,2,3123,283,Up,0.333699436074233,-2.947351148449695,1.028783482347179,0.476644527268059
MA0479.1,FOXH1,0.09,4,0.3,515,0.2,Up,23418,0.338445458120239,13,4,3123,467,Up,0.118001866708225,-2.162543880255836,1.155162759069359,0.92811112240007
MA1549.1,POU6F1(var.2),0.15,17,1.3,7720,2.5,Down,25533.5,0.108140801803794,13,8,3123,2408,Down,0.190629895210688,-0.521226633445833,-0.292396054934593,-0.719808990859601
MA1474.1,CREB3L4,0.12,1,0.1,1344,0.4,Down,25512.5,0.109563084776024,13,1,3123,1023,Down,0.072862767212285,-2.389788714492208,-1.560272573900209,-1.13749433896558
MA0676.1,Nr2e1,0.04,5,0.4,1049,0.3,Up,22090.5,0.582485609647811,13,5,3123,866,Up,0.367097301585025,-1.572673879465758,0.554435991879173,0.435218807844258
MA1572.1,TGIF2LY,0.1,1,0.1,128,0,Up,21299,0.75899392051438,13,1,3123,83,Up,0.297878821147808,-4.197584261766887,2.055318520649148,0.525960373540952
MA0047.3,FOXA2,0.01,4,0.3,482,0.2,Up,22290.5,0.541101082841692,13,3,3123,439,Up,0.411922574026718,-2.388380519763987,0.881695879316245,0.385184407347779
MA1512.1,KLF11,0.11,17,1.3,4999,1.6,Down,23746,0.290090638246736,13,7,3123,2150,Down,0.243919430184926,-0.693244152587907,-0.309505507934086,-0.612753603187738
MA1546.1,PAX3(var.2),0.11,0,0,21,0,Down,20436,0.966578852957594,13,0,3123,21,Down,0.999999999987841,-5.968785281013442,2.427795557699947,0.000000000005281
MA0699.1,LBX2,0.06,17,1.3,9335,3,Down,27715.5,0.022823070277848,13,8,3123,2527,Down,0.084873586206029,-0.486438549344133,-0.361972223137992,-1.071227446973991
MA1550.1,PPARD,0.07,0,0,14,0,Down,20390.5,0.977715613834982,13,0,3123,14,Down,0.999999999988137,-6.252927160800705,2.996079317274473,0.000000000005152
MA1583.1,ZFP57,0.02,3,0.2,394,0.1,Up,22533,0.492974499415532,13,3,3123,372,Up,0.196730269721671,-2.507691889660927,1.120318619110125,0.706128812619087
MA0904.2,HOXB5,0.12,40,3.1,15247,4.9,Down,25149.5,0.136557132754386,13,8,3123,2693,Down,0.024826708413035,-0.440553062819774,-0.453743196186711,-1.605080856475073
MA1497.1,HOXA6,0.08,37,2.8,15186,4.9,Down,25843.5,0.088799922602676,13,10,3123,2824,Down,0.122611370152323,-0.253869054307419,-0.217402050154579,-0.911469254406128
MA1632.1,ATF2,0.15,1,0.1,1583,0.5,Down,26455,0.058829443785277,13,1,3123,1162,Down,0.039553856520473,-2.297928907562535,-1.743992187759555,-1.402811166176221
MA0007.3,Ar,0.14,0,0,318,0.1,Down,21762,0.653487417239229,13,0,3123,225,Down,0.617439263109418,-4.273425846736801,-0.962923310853336,-0.20940575708653
MA0723.1,VAX2,0.11,31,2.4,13271,4.2,Down,25993,0.080524261901742,13,8,3123,2726,Down,0.018033456788517,-0.431769017679685,-0.471311286466889,-1.743921016467714
MA1548.1,PLAGL2,0.1,31,2.4,4423,1.4,Up,26106.5,0.074669080091184,13,11,3123,1804,Up,0.087120762597528,-0.511444966387368,0.560238840561825,1.05987833170902
MA0679.2,ONECUT1,0.14,6,0.5,1226,0.4,Up,21854,0.633246320949599,13,5,3123,948,Up,0.550807692788049,-1.507449867340104,0.423987967627867,0.25900000285217
MA1652.1,ZKSCAN5,0.02,3,0.2,393,0.1,Up,22576,0.484686629222539,13,3,3123,364,Up,0.18802100453701,-2.523352695172221,1.151640230132712,0.725793631348212
MA0785.1,POU2F1,0.06,1,0.1,139,0,Up,21018,0.825444653322758,13,1,3123,129,Up,0.423897757072055,-3.881032264160637,1.422214525436647,0.372738881364799
MA0685.1,SP4,0.09,1,0.1,788,0.3,Down,22764,0.449354081015386,13,1,3123,609,Down,0.483794047569877,-2.763695202693807,-0.812459597497011,-0.315339479346317
MA0882.1,DLX6,0.06,35,2.7,13510,4.3,Down,25591.5,0.104288432750125,13,10,3123,2767,Down,0.179439468427662,-0.268575146140654,-0.187989866488109,-0.746082025979229
MA0109.1,HLTF,0.01,36,2.8,8733,2.8,Down,21022,0.824488660745862,13,13,3123,2839,Up,0.622497559471233,-0.068763309070326,0.137526618140652,0.205862346899301
MA1139.1,FOSL2::JUNB(var.2),0.13,0,0,510,0.2,Down,21859.5,0.632044714270005,13,0,3123,240,Down,0.616509854981465,-4.22697111647947,-1.055832771367997,-0.210059976765149
MA1495.1,HOXA1,0.14,79,6.1,30858,9.9,Down,26064.5,0.076793868550854,13,10,3123,2959,Down,0.028579558303752,-0.220190076252754,-0.284760006263909,-1.543944487501858
MA0516.2,SP2,0.15,8,0.6,1961,0.6,Down,22477.5,0.503782893313552,13,4,3123,1289,Down,0.576849345996405,-1.430657128748728,-0.308610743944857,-0.23893759541539
MA0913.2,HOXD9,0.14,24,1.8,7736,2.5,Down,24875.5,0.160131550934437,13,8,3123,2615,Down,0.047314915647344,-0.461750710400323,-0.411347901025612,-1.32500192982892
MA0791.1,POU4F3,0.14,2,0.2,1121,0.4,Down,22542.5,0.491136947954288,13,2,3123,788,Down,0.53684501323495,-2.209470138525555,-0.446978537501103,-0.270151076706503
MA0031.1,FOXD1,0.1,8,0.6,3542,1.1,Down,24815.5,0.165682203096374,13,6,3123,1930,Down,0.263744855463969,-0.874318379823016,-0.360258808398721,-0.578816002842689
MA0836.2,CEBPD,0.02,1,0.1,167,0.1,Up,20793.5,0.87947394841283,13,1,3123,164,Up,0.505411264891267,-3.708464521136293,1.07707903938796,0.296355082507923
MA0042.2,FOXI1,0,4,0.3,696,0.2,Up,21221,0.777284408903188,13,3,3123,606,Up,0.726009648382524,-2.156058279775434,0.417051399339139,0.139057607658796
MA1599.1,ZNF682,0.08,6,0.5,208,0.1,Up,22213,0.556962138617,13,2,3123,201,Up,0.203910933803377,-3.193635596656826,1.52135237876144,0.690559486516306
MA0006.1,Ahr::Arnt,0.02,25,1.9,8004,2.6,Down,23359.5,0.347584732053747,13,8,3123,2589,Down,0.057011677846782,-0.468957316173897,-0.396934689478464,-1.244036177573723
MA0905.1,HOXC10,0.03,3,0.2,194,0.1,Up,23763,0.287717991051417,13,3,3123,186,Up,0.039353944399969,-3.00672428720807,2.118383414204411,1.405011732293719
MA1507.1,HOXD4,0.02,13,1,5903,1.9,Down,24902.5,0.157680111044361,13,7,3123,2054,Down,0.388123723391701,-0.726186552976404,-0.243620707157093,-0.411029810949171
MA1639.1,MEIS1(var.2),0.12,2,0.2,1108,0.4,Down,24098,0.24362608674744,13,1,3123,875,Down,0.128138504623449,-2.502454723787134,-1.334940555310357,-0.892320348531873
MA0661.1,MEOX1,0.04,2,0.2,3204,1,Down,26168,0.071644660685355,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0809.2,TEAD4,0.01,2,0.2,252,0.1,Up,21856,0.632809260884005,13,2,3123,239,Up,0.263616345416366,-3.06901268805272,1.272106561553227,0.579027665003479
MA0814.2,TFAP2C(var.2),0.12,22,1.7,2440,0.8,Up,28488.5,0.011948550139565,13,10,3123,1583,Up,0.09214960396836,-0.671308370961016,0.617476583152615,1.035506526909644
MA0503.1,Nkx2-5(var.2),0.08,6,0.5,2699,0.9,Down,25404.5,0.117112629260579,13,4,3123,1780,Down,0.088663420625066,-1.197921797461804,-0.774081406518705,-1.052255517679882
MA1536.1,NR2C2(var.2),0.02,26,2,6302,2,Down,21454.5,0.722938857290917,13,13,3123,2629,Up,0.242193754925365,-0.12418751654241,0.248375033084819,0.615837059526659
MA1558.1,SNAI1,0.14,33,2.5,8194,2.6,Down,20607.5,0.924678339406348,13,10,3123,2807,Down,0.138694545315721,-0.258223793331129,-0.208692572107158,-0.857940618853652
MA1470.1,BACH2(var.2),0.1,0,0,1,0,Down,20306,0.998408052191647,13,0,3123,1,Down,0.999999999992661,-7.889436408003913,6.269097811680889,0.000000000003187
MA0506.1,NRF1,0.01,0,0,465,0.1,Down,22704.5,0.460375639301245,13,0,3123,370,Down,0.386140390648166,-3.915252792211574,-1.679269419903789,-0.413254768388482
MA0694.1,ZBTB7B,0.15,16,1.2,5888,1.9,Down,24874.5,0.160222895241465,13,7,3123,2437,Down,0.046480337399532,-0.602879108798064,-0.490235595513772,-1.332730728074197
MA0491.2,JUND,0.09,6,0.5,1063,0.3,Up,21854,0.633246320949599,13,4,3123,757,Up,0.529829426664621,-1.814404118463179,0.458883235484044,0.275863924704013
MA0076.2,ELK4,0.09,2,0.2,1929,0.6,Down,26498,0.05708428791069,13,1,3123,1240,Down,0.02050646378415,-2.251083398057698,-1.83768320676923,-1.688109224635981
MA0083.3,SRF,0.11,0,0,21,0,Down,20390.5,0.977715613834982,13,0,3123,14,Down,0.999999999988137,-6.252927160800705,2.996079317274473,0.000000000005152
MA1100.2,ASCL1,0.07,49,3.8,8315,2.7,Up,26152.5,0.072397288345995,13,12,3123,2205,Up,0.125099986258863,-0.30654454093102,0.391026457084552,0.902742738010019
MA0708.1,MSX2,0.09,35,2.7,13510,4.3,Down,25591.5,0.104288432750125,13,10,3123,2767,Down,0.179439468427662,-0.268575146140654,-0.187989866488109,-0.746082025979229
MA1489.1,FOXN3,0.13,7,0.5,1849,0.6,Down,22591,0.481813375221199,13,4,3123,1319,Down,0.575748237522827,-1.414067339980201,-0.341790321481911,-0.239767382821451
MA0873.1,HOXD12,0.02,1,0.1,7,0,Up,21815.5,0.641684533177219,13,1,3123,7,Up,0.032722079178836,-5.935991110199654,5.532132217514683,1.48515910881468
MA0899.1,HOXA10,0.09,27,2.1,10214,3.3,Down,26988,0.040065481977264,13,6,3123,2695,Down,7.597992858326567E-4,-0.633529202178396,-0.841837163687961,-3.119301118992778
MA0702.2,LMX1A,0.13,7,0.5,6908,2.2,Down,29851.5,0.00336742505204,13,4,3123,2193,Down,0.003903045319977,-1.04744566213372,-1.075033677174873,-2.408596405905155
MA0087.1,Sox5,0.14,30,2.3,9550,3.1,Down,24293.5,0.220205807765479,13,10,3123,2750,Down,0.197827555114123,-0.273019853152447,-0.179100452464522,-0.70371321627505
MA0867.2,SOX4,0.06,13,1,5210,1.7,Down,25772.5,0.092963440968742,13,8,3123,2459,Down,0.167118517159443,-0.506111567877657,-0.322626186070944,-0.776975426500273
MA1623.1,Stat2,0.05,0,0,559,0.2,Down,23445.5,0.334203020542272,13,0,3123,484,Down,0.240080737488803,-3.72174123065695,-2.066292543013036,-0.619642683499459
MA1127.1,FOSB::JUN,0.12,0,0,379,0.1,Down,21885.5,0.626377580805503,13,0,3123,244,Down,0.616543733324452,-4.215072330888374,-1.079630342550189,-0.210036112145544
MA1559.1,SNAI3,0.15,26,2,5397,1.7,Up,22155,0.56897868036565,13,9,3123,2444,Down,0.497712499033907,-0.43029205663863,-0.153335864162507,-0.303021452699227
MA1593.1,ZNF317,0.12,8,0.6,1558,0.5,Up,22901.5,0.42446513002316,13,7,3123,1209,Up,0.269565294137232,-1.108374833570269,0.520755854030639,0.569336022874574
MA0795.1,SMAD3,0.04,0,0,72,0,Down,20533.5,0.942739081942078,13,0,3123,36,Down,0.999999999991539,-5.587005378924482,1.664235753522028,0.000000000003674
MA0135.1,Lhx3,0.13,0,0,1709,0.5,Down,26773.5,0.046896785206188,13,0,3123,996,Down,0.012958901936409,-3.201554660944962,-3.106665682437014,-1.887431796548922
MA1140.2,JUNB(var.2),0.09,0,0,63,0,Down,20540,0.941151349209906,13,0,3123,37,Down,0.999999999985804,-5.567508313116551,1.625241621906164,0.000000000006165
MA0137.3,STAT1,0.01,2,0.2,86,0,Up,22874.5,0.429287829951146,13,2,3123,84,Up,0.047660987856166,-3.820513892779718,2.775108971007223,1.321836960394189
MA0714.1,PITX3,0.01,4,0.3,1710,0.5,Down,23678,0.299712641443865,13,3,3123,1250,Down,0.265500430618017,-1.634095526245204,-0.626874107721321,-0.575934770195028
MA1503.1,HOXB9,0.09,4,0.3,498,0.2,Up,23536.5,0.320410053803814,13,4,3123,450,Up,0.106172819689015,-2.189263509736566,1.208602018030819,0.973986648696143
MA0603.1,Arntl,0.06,3,0.2,828,0.3,Down,21191.5,0.784234880610738,13,3,3123,535,Up,0.476907151891936,-2.245868814960561,0.596672469709393,0.321566164662142
MA0114.4,HNF4A,0.08,4,0.3,458,0.1,Up,23723.5,0.293251103674212,13,4,3123,424,Up,0.089323603256328,-2.232144785866816,1.294364570291319,1.049033766088995
MA1504.1,HOXC4,0.08,33,2.5,14165,4.5,Down,26295.5,0.065693933221381,13,10,3123,2811,Down,0.134839025113078,-0.257196781204709,-0.210746596359999,-0.870184396091301
MA0788.1,POU3F3,0.04,1,0.1,63,0,Up,21463.5,0.720869903012616,13,1,3123,61,Up,0.229020082291651,-4.418179155334293,2.496508307783961,0.640126433616243
MA0789.1,POU3F4,0.09,2,0.2,345,0.1,Up,21426,0.729503855062128,13,2,3123,301,Up,0.362174584009188,-2.902946514970768,0.939974215389323,0.441082030034813
MA0497.1,MEF2C,0.11,5,0.4,3412,1.1,Down,28119.5,0.016377454093095,13,2,3123,1819,Down,0.002888854595543,-1.606290442999977,-1.653337928552259,-2.539274316910526
MA0670.1,NFIA,0.01,12,0.9,2920,0.9,Down,22367.5,0.525569053724931,13,5,3123,1850,Down,0.159613390754408,-1.025352138895732,-0.540207489260878,-0.796930676351239
MA1568.1,TCF21(var.2),0.15,8,0.6,1822,0.6,Up,21893,0.6247469025636,13,2,3123,777,Down,0.538595824302763,-2.219604178411827,-0.426710457728557,-0.268737017967394
MA1144.1,FOSL2::JUND,0.15,13,1,5675,1.8,Down,26339.5,0.063737386263235,13,5,3123,2197,Down,0.027197382122693,-0.901378124030459,-0.788155518991424,-1.565472896862294
MA0611.1,Dux,0.13,34,2.6,11058,3.5,Down,24126,0.240168405675413,13,11,3123,2891,Down,0.252506395744379,-0.17133548694424,-0.119980118324431,-0.597727617144077
MA1418.1,IRF3,0.1,0,0,15,0,Down,20397,0.976124331307938,13,0,3123,15,Down,0.999999999991606,-6.204819503171054,2.899864002015169,0.000000000003645
MA1644.1,NFYC,0.01,5,0.4,672,0.2,Up,23061.5,0.396542885259789,13,4,3123,547,Up,0.262289359749165,-2.048597580399067,0.927270159355821,0.581219327007634
MA1567.1,TBX6,0.05,5,0.4,2266,0.7,Down,24712,0.17559540430549,13,4,3123,1592,Down,0.17176305440121,-1.278416329071504,-0.613092343299306,-0.765070245599074
MA0643.1,Esrrg,0.12,5,0.4,1425,0.5,Down,22694.5,0.462242732762506,13,3,3123,1135,Down,0.397702030867335,-1.703684201982245,-0.487696756247239,-0.400442191281495
MA1500.1,HOXB6,0.12,75,5.8,29427,9.4,Down,27127.5,0.036091640713351,13,12,3123,3040,Down,0.297878821147808,-0.074943126383101,-0.072176372011285,-0.525960373540952
MA0849.1,FOXO6,0.1,8,0.6,3542,1.1,Down,24815.5,0.165682203096374,13,6,3123,1930,Down,0.263744855463969,-0.874318379823016,-0.360258808398721,-0.578816002842689
MA0154.4,EBF1,0.06,2,0.2,111,0,Up,22717.5,0.457954737018248,13,2,3123,108,Up,0.073928810292381,-3.64017799469857,2.414437174844928,1.131186282678601
MA0855.1,RXRB,0.07,0,0,7,0,Down,20345,0.988856720222144,13,0,3123,7,Down,0.999999999989254,-6.728472360560231,3.947169716793527,0.000000000004667
MA0119.1,NFIC::TLX1,0.12,1,0.1,170,0.1,Up,20963.5,0.838495271681384,13,1,3123,136,Up,0.441130314454127,-3.843057837543987,1.346265672203349,0.355433096500041
MA1151.1,RORC,0.1,1,0.1,1415,0.5,Down,26150,0.07251928399276,13,1,3123,1120,Down,0.040424381516758,-2.324472941248716,-1.690904120387192,-1.393356615971066
MA0808.1,TEAD3,0.14,71,5.5,16859,5.4,Up,21335.5,0.75048030973191,13,12,3123,3089,Down,0.136003439139649,-0.063410734425628,-0.095241155926232,-0.866450109420317
MA0160.1,NR4A2,0.09,12,0.9,5854,1.9,Down,27823.5,0.020913931232232,13,8,3123,2535,Down,0.080897521215732,-0.484158958206004,-0.366531405414251,-1.092064785418905
MA0681.2,PHOX2B,0.15,1,0.1,1066,0.3,Down,24009.5,0.254784233629901,13,1,3123,796,Down,0.204974241110379,-2.570671132241258,-1.198507738402109,-0.688300712829702
MA1517.1,KLF6,0.08,7,0.5,2559,0.8,Down,24000,0.256002792520309,13,4,3123,1590,Down,0.172204581721608,-1.279322829373578,-0.611279342695156,-0.763955297772371
MA0662.1,MIXL1,0.01,2,0.2,3318,1.1,Down,26466,0.058378845253698,13,1,3123,1165,Down,0.039565299139711,-2.29606976343948,-1.747710476005665,-1.402685546371836
MA0018.4,CREB1,0.12,3,0.2,1473,0.5,Down,23908.5,0.267946859508548,13,2,3123,1063,Down,0.24053478004296,-1.993651451940474,-0.878615910671265,-0.618822118089941
MA0486.2,HSF1,0.13,2,0.2,318,0.1,Up,21568.5,0.69688650647718,13,2,3123,280,Up,0.328932743561241,-2.955025130616414,1.044131446680615,0.482892892585572
MA1505.1,HOXC8,0.01,2,0.2,3248,1,Down,26179.5,0.071090412111462,13,1,3123,1118,Down,0.040514090724319,-2.325761637474354,-1.688326727935918,-1.392393903710886
MA0614.1,Foxj2,0.12,19,1.5,7330,2.3,Down,25875,0.087001490462056,13,9,3123,2624,Down,0.141934090331076,-0.37904046053731,-0.255839056365147,-0.847913281325208
MA0101.1,REL,0.08,13,1,3909,1.3,Down,23561,0.316761062918587,13,6,3123,2130,Down,0.131331825414775,-0.803209631204835,-0.502476305635082,-0.881630019324053
MA0093.3,USF1,0.13,1,0.1,1427,0.5,Down,25527,0.108579462045563,13,1,3123,1023,Down,0.072862767212285,-2.389788714492208,-1.560272573900209,-1.13749433896558
MA0520.1,Stat6,0.06,1,0.1,1201,0.4,Down,24208,0.230241757116962,13,1,3123,818,Down,0.204530286494835,-2.551017104766837,-1.237815793350953,-0.68924237331102
MA1554.1,RFX7,0.08,5,0.4,3088,1,Down,27230.5,0.033377737765281,13,4,3123,1905,Down,0.04191740192293,-1.148978211237251,-0.871968578967811,-1.377605643140306
MA1480.1,DPRX,0.15,34,2.6,11161,3.6,Down,26304.5,0.065289752401152,13,11,3123,2904,Down,0.231981819748092,-0.168099623075696,-0.126451846061519,-0.634546049128329
MA0666.1,MSX1,0.14,49,3.8,18239,5.8,Down,26060,0.077024419120738,13,11,3123,2971,Down,0.131187814230849,-0.151648847530663,-0.159353397151585,-0.882106503817706
MA0475.2,FLI1,0.1,0,0,1231,0.4,Down,26104,0.074794196971736,13,0,3123,893,Down,0.025654198349198,-3.280255698843746,-2.949263606639446,-1.590841551772943
MA0027.2,EN1,0.01,3,0.2,3431,1.1,Down,25849,0.088483769709121,13,2,3123,1226,Down,0.092326438093847,-1.890787851642009,-1.084343111268194,-1.034673918972318
MA0688.1,TBX2,0.13,26,2,6909,2.2,Down,21795,0.646196651032742,13,10,3123,2734,Down,0.215629131375346,-0.277228273594966,-0.170683611579485,-0.666292566579395
MA0009.2,TBXT,0.1,0,0,14,0,Down,20371,0.982489968222026,13,0,3123,11,Down,0.999999999989371,-6.420136680335984,3.330498356345032,0.000000000004616
MA0524.2,TFAP2C,0.09,34,2.6,4981,1.6,Up,25467.5,0.112660608818353,13,10,3123,1935,Up,0.392585351792453,-0.526513650828955,0.327887142888494,0.406065908899001
MA1596.1,ZNF460,0.09,0,0,454,0.1,Down,23003.5,0.406534147805536,13,0,3123,416,Down,0.238687618431694,-3.830831315681718,-1.848112372963502,-0.622170108794916
MA0735.1,GLIS1,0.14,0,0,22,0,Down,20436,0.966578852957594,13,0,3123,21,Down,0.999999999987841,-5.968785281013442,2.427795557699947,0.000000000005281
MA0763.1,ETV3,0.09,0,0,647,0.2,Down,23653.5,0.303230971141674,13,0,3123,516,Down,0.144513155096506,-3.675605388931962,-2.158564226463014,-0.840092617088911
MA0736.1,GLIS2,0.07,1,0.1,64,0,Up,21451,0.723743998904295,13,1,3123,63,Up,0.235528325385628,-4.39509406461783,2.450338126351036,0.627956855758295
MA0742.1,Klf12,0.04,2,0.2,175,0.1,Up,22434.5,0.512242172393137,13,2,3123,150,Up,0.128384208723683,-3.404143772540959,1.942368730529706,0.891488391266549
MA0912.2,HOXD3,0.12,7,0.5,5560,1.8,Down,28688.5,0.010022521272014,13,3,3123,2031,Down,0.002554312045844,-1.284075372720145,-1.326914414771439,-2.592726048533132
MA0837.1,CEBPE,0.13,15,1.2,2713,0.9,Up,24426,0.205279508532904,13,10,3123,1647,Up,0.098369348818065,-0.642727572027404,0.560314985285391,1.007140203528703
MA0750.2,ZBTB7A,0.08,2,0.2,1624,0.5,Down,25940.5,0.083356018112773,13,1,3123,1164,Down,0.039560398273995,-2.29668894589848,-1.746472111087665,-1.402739344796605
MA1464.1,ARNT2,0.03,3,0.2,815,0.3,Down,21413,0.732505047383009,13,3,3123,497,Up,0.448143816805607,-2.298963839620184,0.702862519028638,0.348582591309966
