,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Angel1,-0.01837583,5.769135721,-0.182796235,0.854958625,0.999972263,-5.436328651,-0.182795315
Angel2,0.13525568,4.541107189,1.167058975,0.243214063,0.999972263,-4.691726542,1.166990854
Angpt1,0.583536397,3.600976476,0.69877609,0.487715596,0.999972263,-4.623448617,0.693946763
Angpt2,0.487387005,3.291661284,1.015948224,0.313474925,0.999972263,-4.596776086,1.007957376
Angpt4,-0.04049553,-0.945768367,-0.059157672,0.952860463,0.999972263,-4.749472263,-0.059115061
Angptl1,-0.492846528,1.622960493,-1.466758564,0.14258924,0.999972263,-4.428075012,-1.466216774
Angptl4,-0.210380129,3.374803049,-0.579957605,0.561975853,0.999972263,-4.903811576,-0.579909197
Angptl6,-0.020259674,4.728161775,-0.180174068,0.857017795,0.999972263,-5.2500062,-0.180171674
Ank1,-0.049662984,4.534727545,-0.137057833,0.890989478,0.999972263,-5.082417322,-0.137052272
Ank2,0.098927781,9.027975311,0.372006555,0.709892319,0.999972263,-5.206493495,0.372000712
Ank3,0.198751765,7.628879207,1.173657413,0.240553814,0.999972263,-4.721193206,1.173603662
Ankar,-0.064332065,3.025208515,-0.245287461,0.806385624,0.999972263,-4.747547823,-0.245091449
Ankdd1a,-0.321096227,2.477308697,-0.735204444,0.463016888,0.999972263,-4.656969426,-0.733888186
Ankdd1b,-0.128693862,-0.0271438,-0.1745048,0.861532147,0.999972263,-4.77918597,-0.174424136
Ankef1,0.292411051,0.487827388,0.592105911,0.554392841,0.999972263,-4.677556883,0.591190419
Ankfy1,-0.010478819,6.300965781,-0.153462203,0.878034281,0.999972263,-5.485391138,-0.153461587
Ankh,0.09762897,5.976002345,0.814272286,0.415492404,0.999972263,-5.184934011,0.814266312
Ankib1,-0.072570209,6.186291787,-0.482696112,0.629355576,0.999972263,-4.910303292,-0.482634081
Ankmy1,-0.294038774,3.746228538,-1.349292665,0.177269553,0.999972263,-4.555633806,-1.349209909
Ankra2,-0.095078474,5.607834479,-0.789860731,0.429617647,0.999972263,-5.044357432,-0.789846109
Ankrd10,0.008692346,7.124716668,0.063327524,0.949505935,0.999972263,-5.459732539,0.063327227
Ankrd11,0.029950933,7.793651535,0.255383798,0.798427505,0.999972263,-5.467330562,0.255382735
Ankrd12,-0.089573603,6.982109268,-0.877537697,0.380197663,0.999972263,-5.178272001,-0.877532152
Ankrd13a,0.09291773,5.968098199,0.403457538,0.686613935,0.999972263,-5.323251501,0.403454453
Ankrd13b,0.039677489,5.703557015,0.330870356,0.740746027,0.999972263,-5.228835133,0.330865574
Ankrd13c,-0.061211568,5.387464918,-0.296163825,0.767207801,0.999972263,-4.801532615,-0.296029175
Ankrd13d,-0.210086075,5.742436893,-0.997559937,0.318498106,0.999972263,-5.009992973,-0.997548991
Ankrd16,-0.070860026,3.55167245,-0.457958136,0.647011059,0.999972263,-4.929085743,-0.457918412
Ankrd17,-0.002345112,7.575479431,-0.026282579,0.979032029,0.999972263,-5.504119094,-0.02628248
Ankrd2,-0.21081085,1.019880945,-1.172763784,0.241089308,0.999972263,-4.581473238,-1.172268416
Ankrd22,0.84612861,0.109116195,0.867669025,0.390085482,0.999972263,-4.608119518,0.859462352
Ankrd23,0.050106762,2.420738354,0.204625179,0.837875406,0.999972263,-4.990576183,0.204611838
Ankrd24,0.175453201,4.818516798,0.477640194,0.632913555,0.999972263,-5.12751509,0.477630027
Ankrd27,0.136453902,4.849327214,1.01731321,0.309013829,0.999972263,-4.911525336,1.017293497
Ankrd28,-0.172107241,6.455626595,-1.492648827,0.135533996,0.999972263,-4.586160306,-1.492630266
Ankrd29,0.048420989,2.354262774,0.292508194,0.769913359,0.999972263,-4.977020479,0.292488228
Ankrd31,-0.009960154,4.275200494,-0.052456198,0.958169941,0.999972263,-4.948859738,-0.052450244
Ankrd34b,0.519355078,3.372041912,1.2541698,0.209827057,0.999972263,-4.591860761,1.254041129
Ankrd35,-0.1029034,3.43450903,-0.343727582,0.731168024,0.999972263,-4.784853132,-0.343572213
Ankrd37,0.009453203,2.716493852,0.034155456,0.972754876,0.999972263,-5.003527469,0.034153338
Ankrd39,0.015668814,3.788305034,0.099247707,0.920943366,0.999972263,-5.160510384,0.099245479
Ankrd40,-0.073544555,5.09308804,-0.810728001,0.417528899,0.999972263,-5.062271062,-0.810715798
Ankrd42,-0.074629782,3.936581226,-0.655412676,0.512213613,0.999972263,-5.032472868,-0.655394778
Ankrd45,-0.206969512,3.389999742,-0.620439577,0.535209516,0.999972263,-4.730658058,-0.620073321
Ankrd46,-0.031857466,5.263019227,-0.513411786,0.60766627,0.999972263,-5.279624789,-0.513407543
Ankrd49,0.051008881,3.305969603,0.134133657,0.893589392,0.999972263,-4.674881784,0.133763751
Ankrd50,0.055899191,2.771146985,0.177990672,0.858847915,0.999972263,-4.744189702,0.177840914
Ankrd52,-0.062627467,7.408569626,-0.511962064,0.608679213,0.999972263,-5.393500153,-0.511959702
Ankrd54,0.041992651,5.858680888,0.16418325,0.86969453,0.999972263,-4.756609533,0.16404651
Ankrd55,-0.260293121,4.566054945,-0.693410155,0.488067589,0.999972263,-4.984820143,-0.693385612
Ankrd6,-0.108580221,6.131185071,-0.733145214,0.463472747,0.999972263,-5.247353272,-0.73314049
Ankrd66,-0.718120355,1.117822641,-1.017582552,0.310032846,0.999972263,-4.603846319,-1.015153116
Ankrd9,-0.24777254,2.881643766,-0.571416139,0.570022215,0.999972263,-4.632333794,-0.568018782
Anks1a,-0.083877425,5.54823615,-0.659140245,0.509808938,0.999972263,-5.246801198,-0.659135225
Anks3,0.010329647,5.868134632,0.088212032,0.929710718,0.999972263,-5.118594612,0.088208807
Anks6,-0.180166548,2.49697024,-0.213708272,0.833300904,0.999972263,-4.609870134,-0.210469948
Ankub1,-0.320863521,0.198121138,-0.683281251,0.494649556,0.999972263,-4.721933611,-0.682932405
Ankzf1,-0.06209966,6.27963056,-0.65325632,0.513593455,0.999972263,-5.303397823,-0.653252584
Ano1,-0.344120637,2.701245366,-0.979336213,0.327455055,0.999972263,-4.760907945,-0.979252863
Ano10,0.049612849,5.788275658,0.404146494,0.686106649,0.999972263,-5.383309527,0.404144247
Ano2,-0.517483068,1.383336522,-0.974663501,0.331907203,0.999972263,-4.604777414,-0.97027948
Ano3,0.340011297,3.103831572,0.810805652,0.418286272,0.999972263,-4.650335739,0.809397966
Ano4,-0.242634145,3.650455462,-0.91184679,0.361869885,0.999972263,-4.866336036,-0.911807836
Ano5,-0.013414765,5.601448313,-0.196247765,0.844417095,0.999972263,-5.415460756,-0.196246677
Ano6,0.211832826,5.079309179,1.044698348,0.296170028,0.999972263,-4.924826021,1.044681867
Ano8,-0.118720203,6.804445769,-0.946210931,0.344049425,0.999972263,-4.976162867,-0.946194434
Ano9,0.525764014,1.532769018,0.673234969,0.502520229,0.999972263,-4.63887311,0.670529623
Anos1,-0.568950775,3.167051541,-1.264379172,0.206174376,0.999972263,-4.561342344,-1.264155063
Anp32a,0.079642924,7.364032156,0.893845658,0.371407612,0.999972263,-5.162274809,0.893839799
Anp32b,0.127613892,6.638909076,0.647319533,0.517461428,0.999972263,-4.914820448,0.647263488
Anp32e,0.105773316,7.020118438,1.514187899,0.129982719,0.999972263,-4.571366213,1.514170036
Anpep,-0.295242841,3.307591807,-0.515145192,0.606474324,0.999972263,-4.953732069,-0.515112621
Antxr1,0.130693624,6.04637295,0.644551659,0.519225227,0.999972263,-5.115584541,0.644540156
Anxa1,-0.117228272,5.488487753,-0.701868568,0.482765595,0.999972263,-5.176185082,-0.701861412
Anxa11,-0.086750808,6.603794064,-0.378597878,0.704991767,0.999972263,-5.187954112,-0.378590784
Anxa13,0.267326682,-0.707928694,0.28764581,0.777206256,0.999972263,-4.609128347,0.282961623
Anxa2,-0.214421799,6.69480929,-1.111240058,0.266513543,0.999972263,-4.696318967,-1.111127335
Anxa3,0.080763308,2.902199851,0.117087839,0.906950438,0.999972263,-4.702722801,0.116885942
Anxa4,0.165316544,4.174794703,0.393099743,0.694298105,0.999972263,-4.8749444,0.393028942
Anxa5,0.140890117,7.667929495,0.764766214,0.444444066,0.999972263,-4.891565394,0.76471031
Anxa6,0.441154266,6.742343046,1.31820987,0.187503048,0.999972263,-4.547967605,1.318001793
Anxa7,0.059879167,6.699351519,0.540277032,0.589013361,0.999972263,-5.138928193,0.54026635
Anxa9,-0.051478806,3.64566402,-0.265201397,0.790917509,0.999972263,-4.826654912,-0.265119366
Aoah,0.212185589,1.999876357,0.516301845,0.606817005,0.999972263,-4.654359592,0.514622263
Aoc2,-0.106110175,3.601025692,-0.571555949,0.567709757,0.999972263,-4.81355016,-0.5714277
Aoc3,0.307188453,2.353415315,0.470246602,0.638211148,0.999972263,-4.90950799,0.470201381
Aox1,0.170826763,5.196758938,0.332082374,0.739885246,0.999972263,-4.867753017,0.332005315
Ap1ar,-0.153924255,5.462847128,-1.014519947,0.310342355,0.999972263,-4.942938077,-1.014503931
Ap1b1,0.04763632,7.763787739,0.499765176,0.617244055,0.999972263,-5.249924017,0.499760034
Ap1g1,0.122702068,6.499605976,1.195854699,0.231757547,0.999972263,-4.897370406,1.195843731
Ap1g2,0.248274428,6.169272313,0.941133694,0.346798394,0.999972263,-4.696013464,0.940817494
Ap1m1,-0.066527482,6.924375672,-0.486889007,0.626338702,0.999972263,-5.385598939,-0.486886591
Ap1m2,0.709710835,3.583598437,0.876145365,0.381191135,0.999972263,-4.688752624,0.875703696
Ap1s1,0.096176384,6.854683779,0.952467528,0.340863253,0.999972263,-5.118376574,0.952460966
Ap1s2,-0.150232267,5.765208824,-0.604961545,0.545216202,0.999972263,-5.05719271,-0.604944007
Ap1s3,0.210103278,0.673642998,0.394370169,0.693773252,0.999972263,-4.692343903,0.393739668
Ap2a1,-0.046154368,7.962627109,-0.501741836,0.615851679,0.999972263,-5.309670787,-0.501738216
Ap2a2,-0.092988056,8.404137413,-0.641023204,0.52151329,0.999972263,-5.155208171,-0.641014458
Ap2b1,0.05855379,8.730445676,0.535975192,0.591983645,0.999972263,-5.121030329,0.53596369
Ap2m1,0.108312889,6.992128414,0.593525392,0.5528565,0.999972263,-4.959662279,0.593485177
Ap2s1,0.039203331,6.621265244,0.282562018,0.77751374,0.999972263,-5.417032845,0.28256053
Ap3b1,0.154466108,5.684897618,1.432128924,0.152114705,0.999972263,-4.5947133,1.432101744
Ap3b2,-0.065454863,7.251871599,-0.4604795,0.645184003,0.999972263,-5.075672962,-0.460462889
Ap3d1,-0.024465278,8.369017059,-0.390216513,0.696377945,0.999972263,-5.400489547,-0.390214494
Ap3m2,-0.183241297,6.965066695,-1.006867432,0.314003934,0.999972263,-5.001147553,-1.006856094
Ap3s1,-0.117622058,5.32131456,-1.028932555,0.303517584,0.999972263,-4.965424305,-1.028919331
Ap4b1,0.058570689,4.031415845,0.328459211,0.742613554,0.999972263,-4.867588742,0.328394298
Ap4m1,0.053243749,4.854204196,0.525786399,0.599047257,0.999972263,-5.069588751,0.525771099
Ap4s1,-0.012102313,4.88155258,-0.161706396,0.871538187,0.999972263,-5.327365545,-0.161704975
Ap5b1,-0.106338318,3.641562169,-0.521954956,0.601731995,0.999972263,-4.921359157,-0.521911437
Ap5m1,0.197266951,4.294517919,1.288551397,0.197577108,0.999972263,-4.616314025,1.288485227
Ap5s1,0.118876166,3.324758651,0.66668177,0.504996215,0.999972263,-4.947599361,0.666649231
Ap5z1,0.040472468,4.567915528,0.179440041,0.857633114,0.999972263,-4.848274507,0.179387922
Apaf1,-0.154162175,4.103483717,-1.324570636,0.185333565,0.999972263,-4.597553105,-1.32451048
Apba1,0.080512825,5.674077707,0.336017357,0.736881084,0.999972263,-4.971039637,0.33598645
Apba2,-0.4424248,4.954527389,-1.44593135,0.148220403,0.999972263,-4.492388198,-1.445845991
Apba3,-0.000116472,5.394038217,-0.000912596,0.999271892,0.999972263,-5.062117828,-0.000912548
Apbb1,-0.052417076,8.225436863,-0.313800734,0.753675025,0.999972263,-5.278320844,-0.313797261
Apbb1ip,-0.31786795,4.11881929,-1.010737914,0.312221669,0.999972263,-4.700488027,-1.010571276
Apbb2,-0.035173948,5.507767762,-0.371446186,0.710306934,0.999972263,-5.369582843,-0.371443899
Apbb3,0.092971485,5.279251794,0.656835125,0.511303186,0.999972263,-4.997737631,0.656809856
Apc,-0.003009228,7.216457007,-0.016667579,0.986702236,0.999972263,-5.145858715,-0.016667047
Apc2,-0.235362833,6.877023784,-0.706348237,0.480838328,0.999972263,-4.662269649,-0.70495486
Apcdd1,0.078855413,5.5566214,0.282821243,0.777315774,0.999972263,-5.317640865,0.282818758
Apcdd1l,0.140485366,0.031285906,0.346626049,0.728980971,0.999972263,-4.780008189,0.346481386
Apeh,0.109683915,6.77392035,0.84963596,0.39553329,0.999972263,-5.081255982,0.849625573
Apex1,-0.117340563,6.159557339,-0.991202281,0.32159174,0.999972263,-5.026273605,-0.991192197
Aph1a,-0.011973981,6.148694519,-0.034447654,0.972589043,0.999972263,-4.682175526,-0.034361301
Api5,0.018841173,6.669648784,0.126527686,0.899324373,0.999972263,-4.983512157,0.126514878
Aplf,0.197118331,2.797243711,0.444633273,0.658240883,0.999972263,-4.641396495,0.442343188
Apln,-0.101556249,4.891225163,-0.284237425,0.776231868,0.999972263,-5.213344665,-0.284232947
Aplp1,-0.049559576,10.04293812,-0.254614409,0.79902538,0.999972263,-5.163958431,-0.254608647
Aplp2,0.13952263,8.685463466,0.967839039,0.333132062,0.999972263,-4.979143734,0.967824428
Apmap,0.047690782,6.885702444,0.492796245,0.622158434,0.999972263,-5.368519865,0.492793599
Apoa1,0.206011609,-0.735696276,0.416598427,0.677188575,0.999972263,-4.737260069,0.416302621
Apob,-0.653843494,-1.198607634,-0.607222412,0.546319028,0.999972263,-4.628835478,-0.603285123
Apobec4,-0.170547888,-0.671007721,-0.186217798,0.852364512,0.999972263,-4.758157835,-0.186102333
Apoc1,-0.152259277,1.579785448,-0.32578996,0.744647714,0.999972263,-4.820472071,-0.325704798
Apoc4,0.094590304,0.304581565,0.109195759,0.913743609,0.999972263,-4.630113211,0.108317792
Apoe,-0.149511418,10.89820918,-0.943629439,0.345377484,0.999972263,-4.866614855,-0.943593364
Apoo,0.107122167,3.868964948,0.884092942,0.376662431,0.999972263,-4.907876099,0.884062581
Apool,0.006803724,3.625383866,0.027867915,0.977782124,0.999972263,-4.770981447,0.027849578
Apopt1,0.071868085,5.696051559,0.890389837,0.373260957,0.999972263,-5.105873213,0.890381715
App,-0.026606509,10.58592745,-0.169319261,0.865547822,0.999972263,-5.210622965,-0.169316343
Appl1,-0.053694743,6.632078866,-0.548019327,0.583688709,0.999972263,-5.093419777,-0.548004651
Appl2,-0.105789065,6.244416684,-0.662548787,0.507622039,0.999972263,-5.297220975,-0.662544948
Aprt,-0.039160589,5.708964372,-0.273755037,0.784274023,0.999972263,-5.410469176,-0.273753549
Aptx,0.018432911,4.616466913,0.120939275,0.903740842,0.999972263,-5.204315904,0.120937118
Aqp1,0.06925377,4.360168239,0.153753413,0.877805437,0.999972263,-5.295451098,0.153751804
Aqp10,0.312659804,0.466272942,1.273113993,0.203294244,0.999972263,-4.53308577,1.272222025
Aqp3,0.615483592,1.864282208,0.85326307,0.393610171,0.999972263,-4.74151634,0.853088604
Aqp4,-0.445020704,6.599226408,-1.440615413,0.14970335,0.999972263,-4.568230167,-1.440580086
Aqp5,0.563074856,1.595061581,0.578555723,0.565143596,0.999972263,-4.634288449,0.575218406
Aqp8,0.207332397,-0.979815617,0.361565353,0.719001467,0.999972263,-4.645384631,0.35979363
Ar,0.00631605,6.269501719,0.043914674,0.964974249,0.999972263,-5.073165357,0.043912378
Araf,0.161222309,5.263391064,0.707988532,0.479023472,0.999972263,-4.826365003,0.707874056
Arap1,0.085375344,6.258946013,0.464525641,0.642308741,0.999972263,-4.929665662,0.464473221
Arap2,-0.214268197,3.588769803,-0.650661445,0.515439331,0.999972263,-4.750204272,-0.650391555
Arap3,0.361476727,3.26019176,1.248344886,0.211947474,0.999972263,-4.600790494,1.248228269
Arc,-0.439733691,2.414078606,-0.858409578,0.390757479,0.999972263,-4.741837159,-0.85824448
Arcn1,0.056912005,7.579742156,0.508056001,0.611418285,0.999972263,-5.226005256,0.508049991
Areg,0.058412002,-1.140050235,0.04666471,0.963410316,0.999972263,-4.607350001,0.045874453
Arel1,-0.014543983,6.224965984,-0.066052634,0.947352361,0.999972263,-4.851127664,-0.066031984
Arf3,-0.056881171,7.776806304,-0.283088172,0.777110738,0.999972263,-5.367155646,-0.283086228
Arf4,0.012581177,6.324766031,0.15229128,0.878957689,0.999972263,-5.483215216,0.152290662
Arf5,-0.066431018,7.137222008,-0.614449844,0.538920106,0.999972263,-5.347107085,-0.614446818
Arf6,-0.005182231,6.19519116,-0.050202757,0.959960989,0.999972263,-5.474099733,-0.050202539
Arfgap1,0.108632013,6.536024176,1.358699399,0.174252705,0.999972263,-4.636332989,1.358665197
Arfgap2,0.040113466,6.174310285,0.276012527,0.782565914,0.999972263,-4.939838659,0.275976763
Arfgef1,0.114439839,6.712058321,1.207422306,0.227273717,0.999972263,-4.891618291,1.207411479
Arfgef2,0.094779335,6.811085372,0.893471886,0.371607634,0.999972263,-5.163775574,0.893466071
Arfgef3,0.218387751,6.598092588,0.776927864,0.437498578,0.999972263,-4.705632182,0.776424171
Arfip1,0.167392054,5.883564451,0.557272528,0.577463257,0.999972263,-4.803150744,0.557093926
Arfip2,0.008883781,5.932954441,0.069924907,0.944256052,0.999972263,-5.083937121,0.069921611
Arfrp1,0.046288376,6.03553845,0.762113507,0.44599573,0.999972263,-5.202385519,0.762107695
Arg1,-0.473443666,0.43732859,-1.484841372,0.138596793,0.999972263,-4.487959381,-1.481036704
Arg2,-0.20771553,5.905228266,-1.397534823,0.162258379,0.999972263,-4.669020465,-1.397516264
Arglu1,-0.028877375,7.58527496,-0.267975558,0.788718964,0.999972263,-5.472332248,-0.267974478
Arhgap1,-0.069367787,6.883005807,-0.790082413,0.429484016,0.999972263,-5.152101479,-0.790074919
Arhgap10,-0.090726934,2.881973385,-0.229381468,0.818660656,0.999972263,-4.785632218,-0.229267958
Arhgap11a,0.510164286,-0.249764131,1.152818676,0.249477618,0.999972263,-4.577076563,1.151619127
Arhgap12,-0.115788378,6.329618517,-0.704916814,0.480868685,0.999972263,-5.116196659,-0.704906082
Arhgap15,-0.256498437,3.549786343,-1.224424812,0.220825017,0.999972263,-4.634079305,-1.224337286
Arhgap17,0.163608207,5.156527716,0.498605577,0.618061068,0.999972263,-5.234440394,0.498600194
Arhgap18,0.169335043,5.907753473,1.237944836,0.215742133,0.999972263,-4.819803499,1.237929689
Arhgap20,-0.325744403,5.777984191,-0.934345567,0.350137464,0.999972263,-4.933357741,-0.934322688
Arhgap21,-0.214892644,7.469500988,-1.069146843,0.285007358,0.999972263,-5.015119089,-1.069138295
Arhgap22,0.228256152,2.157848782,0.925820831,0.354614973,0.999972263,-4.733351107,0.925674867
Arhgap23,-0.384128832,5.972336184,-1.308319672,0.19077884,0.999972263,-4.654553488,-1.308278574
Arhgap24,-0.256081402,4.255051526,-0.937709307,0.348469252,0.999972263,-4.737586184,-0.937562575
Arhgap25,0.208097332,2.558582554,0.400093369,0.691234673,0.999972263,-4.630793892,0.397180077
Arhgap26,0.065282382,5.244974238,0.525776619,0.599046408,0.999972263,-5.278473008,0.525772321
Arhgap27,-0.012236627,2.564864824,-0.033599636,0.973198711,0.999972263,-4.960003551,-0.033596754
Arhgap28,0.035925417,1.721544474,0.109635343,0.912716313,0.999972263,-4.857495414,0.109612984
Arhgap29,-0.147644245,4.788716629,-0.811435361,0.417137636,0.999972263,-4.907373252,-0.811397148
Arhgap30,-0.092391219,1.777434679,-0.331317297,0.740685342,0.999972263,-4.715995982,-0.330945911
Arhgap31,-0.019907931,5.203862559,-0.085625367,0.93176796,0.999972263,-5.053488904,-0.085620678
Arhgap32,0.039503148,6.217637936,0.271656983,0.785886682,0.999972263,-5.457951154,0.271655811
Arhgap33,-0.324903522,5.471994061,-1.306418164,0.19141857,0.999972263,-4.707867367,-1.306394103
Arhgap35,0.104757595,7.356533879,0.507189019,0.612060094,0.999972263,-4.928079972,0.507135006
Arhgap39,-0.167815469,5.990540846,-1.258158322,0.208339655,0.999972263,-4.814201051,-1.258144079
Arhgap44,0.119450301,6.745555808,1.144567573,0.252409293,0.999972263,-4.744965188,1.144516996
Arhgap45,-0.060132356,2.508028878,-0.279114954,0.780170416,0.999972263,-4.985642881,-0.27909696
Arhgap5,-0.051650798,7.171753441,-0.385942414,0.699551381,0.999972263,-5.070385975,-0.385926126
Arhgap9,0.149276346,0.04963686,0.367359253,0.713559699,0.999972263,-4.733084647,0.367079526
