Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0772.1,IRF7,0.15,7,0.4,1125,0.5,Down,25794,0.445107289,20,5,2347,840,Down,0.359336246,-1.68996291,-0.416314953,-0.444498974
MA0595.1,SREBF1,0.05,6,0.3,320,0.1,Up,27507,0.184694633,20,6,2347,292,Up,0.03154452,-2.330864457,1.347504342,1.501076078
MA0671.1,NFIX,0.02,49,2.5,6034,2.6,Down,24677,0.691674043,20,18,2347,2149,Down,0.683770244,-0.137611343,-0.020974591,-0.165089803
MA1630.1,Znf281,0.04,11,0.6,560,0.2,Up,29401,0.051325273,20,9,2347,476,Up,0.011392876,-1.705100765,1.190952547,1.943366628
MA1604.1,Ebf2,0.1,18,0.9,1228,0.5,Up,28623,0.090432158,20,11,2347,778,Up,0.054246722,-1.213173131,0.758366165,1.265626504
MA1631.1,ASCL1(var.2),0.14,68,3.4,5687,2.4,Up,29557.5,0.045481763,20,19,2347,2001,Up,0.342820339,-0.151096664,0.157893756,0.46493342
MA0060.3,NFYA,0.14,18,0.9,3198,1.4,Down,28375.5,0.107005177,20,10,2347,1642,Down,0.082874436,-0.740233185,-0.450002795,-1.081579414
MA1522.1,MAZ,0.03,42,2.1,3329,1.4,Up,30204.5,0.026914451,20,17,2347,1503,Up,0.060600578,-0.435534639,0.414531302,1.217523233
MA0863.1,MTF1,0.14,1,0.1,24,0,Up,24413,0.756681308,20,1,2347,23,Up,0.185067686,-5.207455047,2.869731087,0.732669406
MA0141.3,ESRRB,0.05,3,0.2,209,0.1,Up,24994,0.616553376,20,3,2347,198,Up,0.238074682,-3.057055664,1.013717163,0.623286786
MA1502.1,HOXB8,0.05,29,1.5,5771,2.5,Down,29405,0.051168443,20,13,2347,1822,Down,0.182262097,-0.483935423,-0.237458159,-0.739303638
MA0105.4,NFKB1,0.09,1,0.1,24,0,Up,24470.5,0.742356352,20,1,2347,17,Up,0.142119965,-5.420107965,3.295036922,0.847344909
MA0740.1,KLF14,0.06,7,0.4,292,0.1,Up,29039,0.0672787,20,7,2347,253,Up,0.00390934,-2.330864457,1.760406097,2.407896605
MA0480.1,Foxo1,0.08,10,0.5,1623,0.7,Down,26417,0.332896307,20,7,2347,1149,Down,0.263747101,-1.24039005,-0.420542717,-0.578812306
MA0680.1,PAX7,0.14,0,0,532,0.2,Down,27160,0.225350041,20,0,2347,369,Down,0.05934144,-4.012515447,-2.690073116,-1.226641922
MA0606.1,NFAT5,0.04,6,0.3,2042,0.9,Down,31820,0.006077665,20,4,2347,1318,Down,0.001281138,-1.509927295,-1.355399416,-2.892404046
MA1498.1,HOXA7,0.07,60,3,10838,4.6,Down,29859,0.035796164,20,17,2347,2148,Down,0.240390357,-0.178032184,-0.100473607,-0.619082957
MA1535.1,NR2C1,0.01,43,2.2,2965,1.3,Up,31085,0.012347216,20,16,2347,1619,Up,0.341287497,-0.424367288,0.222418804,0.466879622
MA0734.2,GLI2,0.12,0,0,165,0.1,Down,25070,0.599088053,20,0,2347,160,Down,0.393906459,-4.61401598,-1.487072049,-0.404606898
MA1511.1,KLF10,0.12,57,2.9,4949,2.1,Up,27929.5,0.142850266,20,19,2347,1814,Up,0.061796929,-0.221851443,0.299403315,1.20903311
MA1516.1,KLF3,0.02,4,0.2,151,0.1,Up,26836,0.268740611,20,4,2347,130,Up,0.02342389,-3.178315225,1.981376443,1.630340974
MA0818.1,BHLHE22,0.06,0,0,550,0.2,Down,26480,0.322664885,20,0,2347,301,Down,0.098062853,-4.159223628,-2.396656754,-1.008495477
MA0591.1,Bach1::Mafk,0.14,4,0.2,233,0.1,Up,25974,0.410655924,20,4,2347,216,Up,0.107886229,-2.813156615,1.251059225,0.967033988
MA1645.1,NKX2-2,0.13,28,1.4,2076,0.9,Up,29797.5,0.037614756,20,15,2347,1367,Up,0.171982204,-0.59147001,0.376228631,0.764516489
MA1654.1,ZNF16,0.05,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0117.2,Mafb,0.11,58,2.9,5014,2.1,Up,29873.5,0.035378485,20,20,2347,2043,Up,0.097658664,-0.100041457,0.200082915,1.01028922
MA1493.1,HES6,0.08,2,0.1,68,0,Up,25146,0.5818505,20,2,2347,67,Up,0.113659078,-4.077858878,2.084469936,0.944395871
MA1622.1,Smad2::Smad3,0.03,6,0.3,616,0.3,Up,25008,0.613319325,20,6,2347,526,Up,0.421821708,-1.906866004,0.499507435,0.374871075
MA1619.1,Ptf1a(var.2),0.02,26,1.3,1208,0.5,Up,31263,0.010450725,20,11,2347,523,Up,0.001563158,-1.499426882,1.330873667,2.805997165
MA1521.1,MAFA,0.13,1,0.1,142,0.1,Down,23708.5,0.937538507,20,1,2347,91,Up,0.548928748,-4.226899554,0.9086201,0.260484024
MA1618.1,Ptf1a,0.13,59,3,4231,1.8,Up,30648.5,0.018341965,20,17,2347,1769,Up,0.437393537,-0.318026192,0.179514408,0.359127638
MA0493.1,Klf1,0.09,30,1.5,1947,0.8,Up,31993.5,0.005101268,20,16,2347,1212,Up,0.012619723,-0.633149148,0.639982525,1.898950189
MA0517.1,STAT1::STAT2,0.13,6,0.3,1255,0.5,Down,26416,0.333060381,20,6,2347,918,Down,0.494268738,-1.505442909,-0.303338755,-0.306036857
MA0832.1,Tcf21,0.15,11,0.6,465,0.2,Up,28406.5,0.104806129,20,7,2347,323,Up,0.014611621,-2.154974475,1.408626132,1.835301605
MA0122.3,Nkx3-2,0.03,7,0.4,618,0.3,Up,26226.5,0.365092608,20,7,2347,515,Up,0.175498755,-1.818871117,0.736419416,0.755725959
MA0729.1,RARA,0.1,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0790.1,POU4F1,0.1,4,0.2,290,0.1,Up,25716,0.460533427,20,4,2347,236,Up,0.137168695,-2.749420036,1.123586066,0.862744995
MA0747.1,SP8,0.01,3,0.2,37,0,Up,26637.5,0.297993332,20,3,2347,35,Up,0.003605712,-4.298679703,3.49696524,2.443008933
MA0739.1,Hic1,0.06,32,1.6,2998,1.3,Up,28530,0.096399454,20,18,2347,1637,Up,0.051456056,-0.333864445,0.371531612,1.288563507
MA1130.1,FOSL2::JUN,0.04,1,0.1,391,0.2,Down,25911,0.422529839,20,1,2347,360,Down,0.34487134,-3.237821749,-1.069535511,-0.462342896
MA0908.1,HOXD11,0.15,26,1.3,4564,1.9,Down,28472,0.100277796,20,11,2347,1816,Down,0.028395033,-0.60197692,-0.464026256,-1.546757623
MA0801.1,MGA,0.07,11,0.6,1032,0.4,Up,25790,0.445891137,20,9,2347,826,Up,0.357339836,-1.307831462,0.396413942,0.446918566
MA0802.1,TBR1,0.01,1,0.1,27,0,Up,24373.5,0.76657094,20,1,2347,27,Up,0.212556071,-5.094069616,2.642960225,0.672526487
MA0684.2,RUNX3,0.02,0,0,393,0.2,Down,27000,0.246108676,20,0,2347,353,Down,0.059807142,-4.044447521,-2.626208967,-1.223246954
MA1475.1,CREB3L4(var.2),0.13,7,0.4,734,0.3,Up,24421,0.754683129,20,4,2347,364,Up,0.537174857,-2.437380721,0.499507435,0.269884323
MA1589.1,ZNF140,0.08,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0753.2,ZNF740,0.09,18,0.9,1823,0.8,Up,26843,0.267746335,20,7,2347,468,Up,0.098203705,-1.887832807,0.874342796,1.007872128
MA0848.1,FOXO4,0.15,44,2.2,9205,3.9,Down,32572,0.002783877,20,16,2347,2213,Down,0.025809399,-0.198976835,-0.228362101,-1.5882221
MA1138.1,FOSL2::JUNB,0.14,34,1.7,4971,2.1,Down,25420.5,0.521603079,20,13,2347,1750,Down,0.312344293,-0.513011299,-0.179306406,-0.505366424
MA0721.1,UNCX,0.01,9,0.5,3036,1.3,Down,30297.5,0.024876615,20,4,2347,1126,Down,0.013134638,-1.623452424,-1.128349159,-1.881581878
MA0150.2,Nfe2l2,0.15,5,0.3,550,0.2,Up,24387.5,0.763061308,20,5,2347,479,Up,0.58129898,-2.094821412,0.393402052,0.235600439
MA0068.2,PAX4,0.06,13,0.7,3966,1.7,Down,31001,0.013343682,20,7,2347,1422,Down,0.03586311,-1.086678957,-0.727964904,-1.445352056
MA0161.2,NFIC,0.14,44,2.2,4450,1.9,Up,24793.5,0.663662077,20,20,2347,1954,Up,0.061866527,-0.132162787,0.264325573,1.208544264
MA0816.1,Ascl2,0.06,23,1.2,1487,0.6,Up,29562.5,0.045304716,20,11,2347,730,Up,0.028616761,-1.259079514,0.850178931,1.543379525
MA0745.2,SNAI2,0.01,4,0.2,177,0.1,Up,26502,0.319140844,20,4,2347,164,Up,0.048442373,-3.011296336,1.647338666,1.314774591
MA1147.1,NR4A2::RXRA,0.13,0,0,236,0.1,Down,25750,0.453772733,20,0,2347,228,Down,0.249974784,-4.359205546,-1.996692917,-0.602103799
MA1629.1,Zic2,0.13,20,1,1628,0.7,Up,29202,0.059650968,20,15,2347,1075,Up,0.0117936,-0.764736664,0.722761939,1.928353618
MA0815.1,TFAP2C(var.3),0.08,19,1,895,0.4,Up,31550,0.007934425,20,11,2347,446,Up,3.84E-04,-1.614191563,1.560403029,3.415515321
MA1487.1,FOXE1,0.07,0,0,404,0.2,Down,26980,0.248794837,20,0,2347,351,Down,0.059989195,-4.048540284,-2.618023441,-1.221926969
MA0847.2,FOXD2,0.14,17,0.9,3956,1.7,Down,30913,0.014463206,20,9,2347,1581,Down,0.052353618,-0.839728047,-0.539792889,-1.281053302
MA0056.2,MZF1,0.01,6,0.3,396,0.2,Up,26805,0.27317429,20,6,2347,361,Up,0.109903912,-2.178084946,1.041945319,0.95898685
MA0872.1,TFAP2A(var.3),0.07,17,0.9,821,0.3,Up,30799,0.016036169,20,10,2347,391,Up,6.45E-04,-1.774637764,1.618806363,3.190553775
MA1152.1,SOX15,0.06,43,2.2,7868,3.4,Down,30054.5,0.030504989,20,15,2347,2133,Down,0.031636634,-0.270629371,-0.265452647,-1.499809726
MA0646.1,GCM1,0.12,8,0.4,589,0.3,Up,27486,0.18698928,20,8,2347,508,Up,0.057541929,-1.738447321,0.936716315,1.240015582
MA0017.2,NR2F1,0.06,17,0.9,1057,0.5,Up,30932.5,0.014208225,20,14,2347,806,Up,0.001491378,-1.020474864,1.04180771,2.826412176
MA0906.1,HOXC12,0.04,1,0.1,13,0,Up,24513.5,0.73170149,20,1,2347,13,Up,0.112302866,-5.607305722,3.669432436,0.949609159
MA0811.1,TFAP2B,0.09,63,3.2,5029,2.1,Up,31064,0.012589948,20,18,2347,1697,Up,0.083331551,-0.307906111,0.319614944,1.079190534
MA1467.1,ATOH1(var.2),0.11,23,1.2,1136,0.5,Up,31263.5,0.010445785,20,12,2347,705,Up,0.00613107,-1.224051492,1.020711355,2.212463708
MA0693.2,VDR,0.13,71,3.6,10408,4.4,Down,28103,0.127942458,20,18,2347,2271,Down,0.139146973,-0.097789246,-0.100618787,-0.856526236
MA0033.2,FOXL1,0.05,10,0.5,2636,1.1,Down,29605,0.043823148,20,10,2347,1435,Down,0.359229554,-0.837403205,-0.255662755,-0.444627941
MA0864.2,E2F2,0.11,20,1,1465,0.6,Up,28608,0.09137401,20,11,2347,760,Up,0.051608282,-1.230047527,0.792114956,1.287280594
MA0062.3,GABPA,0.05,4,0.2,272,0.1,Up,25546,0.495168242,20,4,2347,260,Up,0.269351982,-2.679698442,0.984142877,0.569679825
MA1634.1,BATF,0.01,0,0,217,0.1,Down,25510,0.502677211,20,0,2347,204,Down,0.408664238,-4.439252207,-1.836599595,-0.388633365
MA0776.1,MYBL1,0.15,1,0.1,604,0.3,Down,26333.5,0.346776149,20,1,2347,395,Down,0.23024875,-3.170982531,-1.203213946,-0.63780272
MA0615.1,Gmeb1,0.06,3,0.2,963,0.4,Down,25934.5,0.41807734,20,2,2347,464,Down,0.399534358,-2.686499283,-0.698249254,-0.398445867
MA0805.1,TBX1,0.09,9,0.5,832,0.4,Up,25743.5,0.455060874,20,8,2347,700,Up,0.33181953,-1.507378683,0.474579039,0.479098057
MA0703.2,LMX1B,0.15,8,0.4,2494,1.1,Down,28696.5,0.085929415,20,3,2347,876,Down,0.059849555,-1.985748122,-1.128897921,-1.222939076
MA0490.2,JUNB,0.05,0,0,171,0.1,Down,25100,0.592256113,20,0,2347,163,Down,0.393381081,-4.600657311,-1.513789388,-0.40518653
MA1519.1,LHX5,0.02,8,0.4,2432,1,Down,28482.5,0.099566607,20,3,2347,854,Down,0.059935993,-2.004084922,-1.092224322,-1.222312298
MA0605.2,ATF3,0.12,0,0,218,0.1,Down,24610,0.707980229,20,0,2347,114,Down,0.621264147,-4.85762883,-0.99984635,-0.206723709
MA1646.1,OSR2,0.1,21,1.1,2239,1,Up,26700.5,0.288487181,20,17,2347,1435,Up,0.035948365,-0.468920408,0.48130284,1.444320857
MA0108.2,TBP,0.05,6,0.3,2268,1,Down,32687.5,0.002456928,20,2,2347,1230,Down,1.35E-04,-1.983752205,-2.10374341,-3.869252356
MA0909.2,HOXD13,0.11,3,0.2,760,0.3,Down,27294.5,0.208892392,20,2,2347,638,Down,0.125954773,-2.456995271,-1.157257277,-0.899785372
MA0887.1,EVX1,0.06,45,2.3,10223,4.4,Down,32231.5,0.003992317,20,13,2347,2050,Down,0.009386718,-0.398906958,-0.407515088,-2.027486229
MA0058.3,MAX,0.01,12,0.6,1020,0.4,Up,25640,0.475847347,20,7,2347,588,Up,0.305884679,-1.723336123,0.545349428,0.514442275
MA0100.3,MYB,0.01,20,1,2003,0.9,Up,26696.5,0.289084599,20,15,2347,1323,Up,0.114277764,-0.615061329,0.423411269,0.942038267
MA0890.1,GBX2,0.05,16,0.8,4082,1.7,Down,30203.5,0.026937124,20,8,2347,1431,Down,0.06640167,-0.991843325,-0.556491676,-1.177820998
MA0823.1,HEY1,0.01,1,0.1,36,0,Up,24360,0.769959771,20,1,2347,28,Up,0.219289238,-5.068304466,2.591429924,0.658982681
MA0507.1,POU2F2,0.15,8,0.4,2125,0.9,Down,29915,0.034205972,20,6,2347,1296,Down,0.039448243,-1.256807619,-0.800609335,-1.403972334
MA0652.1,IRF8,0.06,0,0,3,0,Down,23500,0.992135294,20,0,2347,3,Down,1,-7.373553263,4.032002516,9.65E-13
MA1529.1,NHLH2,0.11,0,0,134,0.1,Down,24590,0.712874223,20,0,2347,112,Down,0.621556786,-4.870340128,-0.974423753,-0.206519188
MA1101.2,BACH2,0.07,1,0.1,46,0,Up,24336.5,0.775869304,20,1,2347,30,Up,0.232591841,-5.019380804,2.493582601,0.633405523
MA0725.1,VSX1,0.07,10,0.5,3543,1.5,Down,31272,0.010362119,20,5,2347,1290,Down,0.011174754,-1.380657701,-1.03492537,-1.951762046
MA0620.3,MITF,0.15,26,1.3,1812,0.8,Up,27212,0.218880705,20,9,2347,731,Up,0.224774021,-1.39590994,0.572570897,0.648253885
MA0770.1,HSF2,0.12,6,0.3,234,0.1,Up,27382,0.198664138,20,5,2347,198,Up,0.023557822,-2.731017316,1.665793859,1.627864859
MA0879.1,Dlx1,0.02,8,0.4,2485,1.1,Down,28747,0.082942007,20,3,2347,883,Down,0.038127084,-1.9800101,-1.140373965,-1.418766413
MA0851.1,Foxj3,0.05,0,0,307,0.1,Down,26290,0.354150829,20,0,2347,282,Down,0.158076365,-4.206177195,-2.302749619,-0.801133059
MA1647.1,PRDM4,0.01,12,0.6,976,0.4,Up,27323,0.20551983,20,10,2347,787,Up,0.152674822,-1.270503956,0.610538747,0.816232578
MA0644.1,ESX1,0.02,16,0.8,3988,1.7,Down,29990,0.032171118,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0596.1,SREBF2,0.09,11,0.6,885,0.4,Up,28332,0.110152398,20,11,2347,726,Up,0.027915235,-1.263040252,0.858100406,1.554158709
MA0642.1,EN2,0.05,16,0.8,3988,1.7,Down,29990,0.032171118,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0668.1,NEUROD2,0.1,4,0.2,1366,0.6,Down,26919,0.257113995,20,2,2347,570,Down,0.189987391,-2.538225138,-0.994797543,-0.721275222
MA0743.2,SCRT1,0.12,4,0.2,625,0.3,Down,26160.5,0.376686365,20,2,2347,525,Down,0.279486394,-2.597493199,-0.876261421,-0.55363933
MA0726.1,VSX2,0.08,8,0.4,2791,1.2,Down,30126.5,0.028733193,20,3,2347,1031,Down,0.011066556,-1.86828921,-1.363815746,-1.955987529
MA1653.1,ZNF148,0.14,51,2.6,4435,1.9,Up,29559,0.045428588,20,19,2347,1710,Up,0.022476628,-0.26442842,0.384557268,1.648268851
MA1578.1,VEZF1,0.08,117,5.9,10796,4.6,Up,29613,0.04354889,20,20,2347,1982,Up,0.059294197,-0.121902146,0.243804292,1.226987809
MA0442.2,SOX10,0.01,6,0.3,1070,0.5,Down,26029.5,0.400361637,20,5,2347,834,Down,0.481730002,-1.695130795,-0.405979183,-0.317196305
MA1545.1,OVOL2,0.15,12,0.6,1609,0.7,Down,23793.5,0.915350302,20,11,2347,1110,Up,0.509459803,-0.956952907,0.245925716,0.292890077
MA1539.1,NR2F6(var.3),0.09,0,0,4,0,Down,23500,0.992135294,20,0,2347,3,Down,1,-7.373553263,4.032002516,9.65E-13
MA0145.3,TFCP2,0.1,4,0.2,216,0.1,Up,26204,0.369019743,20,4,2347,192,Up,0.077316408,-2.897910905,1.420567804,1.111728328
MA0623.2,NEUROG1,0.11,4,0.2,1366,0.6,Down,26919,0.257113995,20,2,2347,570,Down,0.189987391,-2.538225138,-0.994797543,-0.721275222
MA0870.1,Sox1,0.1,0,0,13,0,Down,23600,0.965929414,20,0,2347,13,Down,1,-6.399786972,2.084469936,1.813E-12
MA0891.1,GSC2,0.15,113,5.7,26470,11.3,Down,34261.5,3.91E-04,20,18,2347,2294,Down,0.077136865,-0.090521995,-0.115153288,-1.112738017
MA0146.2,Zfx,0.04,32,1.6,2628,1.1,Up,30043,0.030796504,20,17,2347,1370,Up,0.020403314,-0.502345909,0.548153842,1.690299285
MA1592.1,ZNF274,0.14,7,0.4,513,0.2,Up,26955,0.252181279,20,7,2347,453,Up,0.088461031,-1.911306056,0.921289293,1.053248002
MA1643.1,NFIB,0.08,1,0.1,28,0,Up,24460,0.744965729,20,1,2347,18,Up,0.149424179,-5.38002279,3.214866573,0.82557912
MA0857.1,Rarb,0.15,1,0.1,13,0,Up,24523,0.729354388,20,1,2347,12,Up,0.104696207,-5.662821378,3.780463749,0.980069052
MA1141.1,FOS::JUND,0.11,7,0.4,710,0.3,Up,25377.5,0.530824604,20,7,2347,595,Up,0.310855048,-1.714806577,0.528290336,0.507442076
MA0687.1,SPIC,0.09,5,0.3,304,0.1,Up,26430,0.330768091,20,5,2347,287,Up,0.090005511,-2.463805841,1.131370911,1.045730897
MA1124.1,ZNF24,0.11,0,0,161,0.1,Down,24670,0.693371158,20,0,2347,120,Down,0.621103978,-4.820786055,-1.073531898,-0.206835689
MA0876.1,BSX,0.15,143,7.2,31763,13.5,Down,33950,5.74E-04,20,19,2347,2315,Down,0.245678929,-0.045975593,-0.052348385,-0.609632089
MA0136.2,ELF5,0.1,110,5.5,12774,5.4,Up,24301,0.784821028,20,19,2347,2325,Down,0.178054499,-0.042867002,-0.058565568,-0.749447048
MA0777.1,MYBL2,0.15,1,0.1,128,0.1,Down,23822.5,0.907794398,20,1,2347,80,Up,0.503044865,-4.319291034,1.093403061,0.29839328
MA0799.1,RFX4,0.07,2,0.1,57,0,Up,24336.5,0.775869304,20,1,2347,31,Up,0.239162116,-4.996109511,2.447040015,0.621307612
MA1547.1,PITX2,0.13,20,1,3615,1.5,Down,28060,0.131519359,20,11,2347,1680,Down,0.132928102,-0.658112332,-0.351755433,-0.876383195
MA0515.1,Sox6,0.07,12,0.6,2352,1,Down,29893.5,0.034809205,20,6,2347,1443,Down,0.00522838,-1.179333168,-0.955558236,-2.281632855
MA0888.1,EVX2,0.06,44,2.2,10113,4.3,Down,32196,0.004142469,20,13,2347,2045,Down,0.010260152,-0.400668062,-0.403992882,-1.988846226
MA1607.1,Foxl2,0.15,11,0.6,2530,1.1,Down,28803.5,0.0797,20,9,2347,1406,Down,0.25138761,-0.924320048,-0.370608886,-0.599656131
MA0131.2,HINFP,0.05,1,0.1,477,0.2,Down,26368,0.3409973,20,1,2347,404,Down,0.230729485,-3.154751527,-1.235675954,-0.636896903
MA1478.1,DMRTA2,0.06,20,1,2436,1,Down,24462,0.744468478,20,14,2347,1411,Up,0.492837126,-0.616733519,0.23432502,0.307296584
MA1494.1,HNF4A(var.2),0.01,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0502.2,NFYB,0,2,0.1,2,0,Up,25797,0.444519919,20,2,2347,2,Up,4.03E-04,-6.455302629,6.839357438,3.394695876
MA1594.1,ZNF382,0.12,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA0518.1,Stat4,0.13,47,2.4,5939,2.5,Down,23575.5,0.972347539,20,20,2347,2038,Up,0.097195684,-0.101808601,0.203617201,1.012353022
MA0098.3,ETS1,0.09,1,0.1,1021,0.4,Down,29880.5,0.03517834,20,1,2347,748,Down,0.007075643,-2.71082022,-2.123538567,-2.150234068
MA0482.2,GATA4,0.14,18,0.9,2950,1.3,Down,28094.5,0.128643455,20,8,2347,1553,Down,0.017843698,-0.93284604,-0.674486247,-1.748515137
MA1580.1,ZBTB32,0.15,8,0.4,1696,0.7,Down,27671,0.167487032,20,7,2347,1153,Down,0.263044119,-1.237884281,-0.425554255,-0.579971403
MA0508.3,PRDM1,0.12,12,0.6,2887,1.2,Down,31108,0.01208613,20,8,2347,1609,Down,0.013018851,-0.907300872,-0.725576582,-1.885427346
MA0073.1,RREB1,0.15,8,0.4,275,0.1,Up,27082.5,0.235243395,20,5,2347,244,Up,0.051215419,-2.580669587,1.365098402,1.290599274
MA0854.1,Alx1,0.1,6,0.3,2171,0.9,Down,29138,0.062555723,20,2,2347,821,Down,0.017950954,-2.275208294,-1.520831232,-1.745912468
MA0003.4,TFAP2A,0.06,20,1,1282,0.5,Up,30496,0.020969424,20,14,2347,963,Up,0.01123352,-0.892169798,0.785197577,1.949484153
MA1523.1,MSANTD3,0.03,19,1,1004,0.4,Up,31331,0.009797636,20,13,2347,810,Up,0.007659675,-1.068452785,0.931576565,2.115789672
MA1597.1,ZNF528,0.13,0,0,13,0,Down,23600,0.965929414,20,0,2347,13,Down,1,-6.399786972,2.084469936,1.813E-12
MA1128.1,FOSL1::JUN,0.13,29,1.5,3272,1.4,Up,25536.5,0.497143938,20,14,2347,1397,Up,0.372126692,-0.623923942,0.248705865,0.429309177
MA0663.1,MLX,0.08,7,0.4,225,0.1,Up,25724.5,0.458837992,20,3,2347,131,Up,0.099986996,-3.354093768,1.607793371,1.00005648
MA0151.1,Arid3a,0.11,115,5.8,26001,11.1,Down,34089,4.85E-04,20,18,2347,2310,Down,0.041700922,-0.085509354,-0.125178571,-1.379854344
MA0704.1,Lhx4,0.09,46,2.3,10226,4.4,Down,31878,0.005733972,20,13,2347,2060,Down,0.007809812,-0.395397598,-0.414533808,-2.107359434
MA1540.1,NR5A1,0.08,38,1.9,3229,1.4,Up,29693.5,0.040868966,20,18,2347,1677,Up,0.080924484,-0.316455515,0.336713752,1.091920061
MA0512.2,Rxra,0.11,0,0,13,0,Down,23600,0.965929414,20,0,2347,13,Down,1,-6.399786972,2.084469936,1.813E-12
MA0850.1,FOXP3,0.11,37,1.9,6995,3,Down,30067.5,0.030178307,20,16,2347,2117,Down,0.128041188,-0.230960537,-0.164394697,-0.892650306
MA0709.1,Msx3,0.05,16,0.8,3988,1.7,Down,29990,0.032171118,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0157.2,FOXO3,0.14,12,0.6,2297,1,Down,27217,0.218265756,20,10,2347,1367,Down,0.499347854,-0.872409453,-0.185650257,-0.301596812
MA0102.4,CEBPA,0.1,1,0.1,487,0.2,Down,26604.5,0.303055339,20,1,2347,428,Down,0.153151909,-3.113173776,-1.318831455,-0.814877585
MA1638.1,HAND2,0.01,27,1.4,2634,1.1,Up,23868.5,0.895826535,20,12,2347,1547,Down,0.637518183,-0.657440782,-0.112510066,-0.195507424
MA0834.1,ATF7,0.03,0,0,13,0,Down,23560,0.976408937,20,0,2347,9,Down,1,-6.653266967,2.591429924,3.77E-13
MA0080.5,SPI1,0.12,5,0.3,373,0.2,Up,25822.5,0.439545165,20,5,2347,345,Up,0.202244735,-2.331243964,0.866247156,0.694122775
MA1648.1,TCF12(var.2),0.13,64,3.2,5851,2.5,Up,29684.5,0.041161473,20,19,2347,1999,Up,0.342948894,-0.151817831,0.159336091,0.464770594
MA1602.1,ZSCAN29,0.09,0,0,127,0.1,Down,24680,0.690947181,20,0,2347,121,Down,0.621177048,-4.814824472,-1.085455066,-0.206784599
MA0500.2,MYOG,0.01,24,1.2,1020,0.4,Up,30903,0.014595524,20,10,2347,443,Up,0.001748394,-1.684676865,1.438884566,2.757360761
MA1577.1,TLX2,0.01,16,0.8,3988,1.7,Down,29990,0.032171118,20,8,2347,1414,Down,0.07084649,-1.000461072,-0.539256182,-1.149681665
MA0619.1,LIN54,0.06,30,1.5,7137,3,Down,31929,0.005446349,20,13,2347,1928,Down,0.071445479,-0.443155257,-0.319018491,-1.146025246
MA0155.1,INSM1,0.14,52,2.6,4554,1.9,Up,29541.5,0.046052234,20,18,2347,1807,Up,0.281638746,-0.262614075,0.229030872,0.550307598
MA0817.1,BHLHE23,0.11,0,0,634,0.3,Down,26530,0.314692271,20,0,2347,306,Down,0.097442028,-4.147359092,-2.420385826,-1.011253685
MA0758.1,E2F7,0.12,0,0,7,0,Down,23540,0.981650339,20,0,2347,7,Down,1,-6.823785426,2.932466842,1.25E-12
MA1569.1,TFAP2E,0.08,132,6.6,12080,5.1,Up,28110.5,0.127326401,20,20,2347,1979,Up,0.059319491,-0.122994545,0.245989091,1.226802586
MA0635.1,BARHL2,0.1,56,2.8,9932,4.2,Down,30964.5,0.013798383,20,18,2347,2229,Down,0.269362172,-0.111251799,-0.073693681,-0.569663395
MA0828.1,SREBF2(var.2),0.09,4,0.2,148,0.1,Up,24961,0.624205912,20,2,2347,87,Up,0.171872537,-3.89066112,1.710074421,0.764793513
MA0649.1,HEY2,0.14,34,1.7,2345,1,Up,29074,0.065576487,20,14,2347,1044,Up,0.024792789,-0.833941837,0.668741656,1.605674613
MA0910.2,HOXD8,0.04,17,0.9,2699,1.1,Down,26715.5,0.28625428,20,10,2347,1464,Down,0.256989907,-0.822975773,-0.284517617,-0.590083933
MA0861.1,TP73,0.15,0,0,315,0.1,Down,25760,0.451795,20,0,2347,229,Down,0.250204506,-4.356055552,-2.002992905,-0.601704873
MA0866.1,SOX21,0.07,0,0,1,0,Down,23480,0.997378393,20,0,2347,1,Down,1,-7.984749473,5.254394937,1.214E-12
MA1472.1,BHLHA15(var.2),0.02,33,1.7,1946,0.8,Up,30185.5,0.027348068,20,12,2347,888,Up,0.061520192,-1.057688646,0.687985662,1.210982318
MA0810.1,TFAP2A(var.2),0.07,33,1.7,3332,1.4,Up,27820.5,0.152876415,20,17,2347,1429,Up,0.035786824,-0.471941763,0.48734555,1.446276837
